Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 284d,69 (39-0-30 56.52%),104 (1.51),←,
21,"Barlow, Michael",25y 129d,51 (28-0-23 54.90%),29 (0.57),←,
26,"Bradley, Kepler",27y 164d,117 (44-1-72 38.03%),87 (0.74),68 (31-0-37 45.59%),73 (1.07)
15,"Crowley, Ryan",29y 52d,144 (73-0-71 50.69%),101 (0.70),←,
3,"Dawson, Zac",27y 63d,100 (60-3-37 61.50%),6 (0.06),23 (14-0-9 60.87%),2 (0.09)
9,"de Boer, Matt",23y 47d,81 (41-0-40 50.62%),31 (0.38),←,
7,"Fyfe, Nat",21y 220d,55 (31-0-24 56.36%),39 (0.71),←,
12,"Griffin, Jonathon",27y 102d,66 (35-0-31 53.03%),15 (0.23),25 (14-0-11 56.00%),8 (0.32)
38,"Hannath, Jack",21y 291d,1 (1-0-0 100.00%),,←,
32,"Hill, Stephen",22y 360d,94 (47-0-47 50.00%),55 (0.59),←,
5,"Ibbotson, Garrick",25y 42d,103 (45-0-58 43.69%),20 (0.19),←,
37,"Johnson, Michael",28y 188d,154 (78-0-76 50.65%),54 (0.35),←,
23,"Mayne, Chris",24y 175d,86 (44-0-42 51.16%),111 (1.29),←,
18,"McPharlin, Luke",31y 146d,213 (108-0-105 50.70%),114 (0.54),201 (100-0-101 49.75%),111 (0.55)
16,"Mundy, David",27y 280d,169 (84-0-85 49.70%),65 (0.38),←,
13,"Mzungu, Tendai",27y 57d,43 (22-0-21 51.16%),25 (0.58),←,
27,"Neale, Lachie",19y 337d,13 (5-0-8 38.46%),5 (0.38),←,
46,"Pearce, Clancee",22y 185d,55 (26-0-29 47.27%),29 (0.53),←,
6,"Pearce, Danyle",27y 19d,159 (62-1-96 39.31%),78 (0.49),5 (3-0-2 60.00%),2 (0.40)
34,"Spurr, Lee",25y 273d,18 (13-0-5 72.22%),,←,
8,"Suban, Nick",22y 352d,67 (29-0-38 43.28%),22 (0.33),←,
10,"Walters, Michael",22y 109d,26 (15-0-11 57.69%),47 (1.81),←,
Totals,Totals,25y 110d,1884 (930-5-949 49.36%),1037 (0.55),,
C,"Lyon, Ross",46y 169d,150 (94-4-52 64.00%),,29 (18-0-11 62.07%),
