Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",28y 214d,122 (72-0-50 59.02%),136 (1.11),19 (9-0-10 47.37%),22 (1.16)
21,"Barry, Leo",24y 35d,77 (41-0-36 53.25%),49 (0.64),←,
24,"Bolton, Jude",21y 100d,37 (16-0-21 43.24%),25 (0.68),←,
28,"Crouch, Jared",23y 110d,75 (37-0-38 49.33%),12 (0.16),←,
6,"Dunkley, Andrew",32y 359d,188 (79-2-107 42.55%),10 (0.05),←,
12,"Fosdike, Nic",21y 117d,42 (20-0-22 47.62%),20 (0.48),←,
37,"Goodes, Adam",21y 166d,54 (25-0-29 46.30%),83 (1.54),←,
14,"Kelly, Paul",31y 330d,207 (78-3-126 38.41%),174 (0.84),←,
31,"Kirk, Brett",24y 241d,23 (10-0-13 43.48%),9 (0.39),←,
3,"Lewis, Dale",32y 50d,177 (68-2-107 38.98%),183 (1.03),←,
34,"Luff, Troy",31y 213d,153 (71-2-80 47.06%),85 (0.56),←,
4,"Mathews, Ben",22y 206d,55 (27-0-28 49.09%),8 (0.15),←,
11,"Maxfield, Stuart",29y 75d,215 (107-2-106 50.23%),125 (0.58),126 (72-1-53 57.54%),60 (0.48)
13,"McPherson, Daniel",25y 353d,83 (47-1-35 57.23%),25 (0.30),←,
23,"Nicks, Matthew",26y 41d,100 (56-0-44 56.00%),52 (0.52),←,
19,"OLoughlin, Michael",24y 123d,135 (74-1-60 55.19%),199 (1.47),←,
22,"Saddington, Jason",21y 243d,78 (40-0-38 51.28%),25 (0.32),←,
2,"Schwass, Wayne",32y 208d,263 (142-0-121 53.99%),148 (0.56),79 (41-0-38 51.90%),51 (0.65)
7,"Seymour, Brad",25y 51d,108 (57-1-50 53.24%),9 (0.08),←,
1,"Stafford, Greg",26y 300d,121 (57-1-63 47.52%),47 (0.39),←,
20,"Stevens, John",30y 8d,77 (39-0-38 50.65%),45 (0.58),←,
10,"Williams, Paul",28y 81d,201 (87-2-112 43.78%),238 (1.18),12 (6-0-6 50.00%),15 (1.25)
Totals,Totals,26y 231d,2591 (1250-17-1324 48.24%),1707 (0.66),,
C,"Eade, Rodney",43y 80d,129 (72-1-56 56.20%),,←,
