Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"AhMat, Robert",4,1,1,5,,,,,,,,,,,,,,,,,,,
26,"Brown, Gavin",10,8,5,15,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,
5,"Buckley, Nathan",11,3,1,12,1,,,,,,,,1.0,1.0,,,,,,,,,
17,"Burns, Scott",10,4,3,13,,,,3.0,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",7,5,5,12,,,1.0,3.0,,,,,,,,,,,,,,,
39,"Crow, Scott",16,10,11,27,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Curran, Chris",7,5,2,9,,1.0,,,,,,,,,,,,,,,,,
4,"James, Aaron",11,6,1,12,,,3.0,2.0,,,,,1.0,1.0,,,,,,,,,
27,"McDonald, Alex",7,5,3,10,,,,1.0,,,,,,1.0,,,,,,,,,
1,"Monkhorst, Damian",,1,3,3,,,8.0,,,,,,,,,,,,,,,,
44,"Osborne, Richard",3,2,1,4,3,,,1.0,,,,,1.0,1.0,,,,,,,,,
6,"Patterson, Stephen",3,2,4,7,,,,2.0,,,,,,1.0,,,,,,,,,
3,"Richardson, Mark",13,6,4,17,1,,5.0,4.0,,,,,2.0,1.0,,,,,,,,,
23,"Rocca, Anthony",5,4,1,6,2,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,
36,"Rocca, Saverio",4,2,1,5,,,2.0,,,,,,,2.0,,,,,,,,,
29,"Russell, Scott",9,1,3,12,,,,2.0,,,,,1.0,,,,,,,,,,
12,"Schauble, Andrew",9,5,2,11,,,1.0,2.0,,,,,1.0,,,,,,,,,,
14,"Watson, Shane",5,3,3,8,,,,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Wild, Jason",6,4,4,10,,1.0,,3.0,,,,,,2.0,,,,,,,,,
10,"Williams, Paul",10,2,8,18,1,,,4.0,,,,,2.0,,,,,,,,,,
19,"Wright, Graham",9,5,5,14,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,84,71,230,8,7.0,22.0,32.0,,,,,15.0,17.0,1.0,,,,,,,,
Opposition,Opposition,193,84,110,303,16,12.0,25.0,39.0,,,,,17.0,15.0,5.0,,,,,,,,
