St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 223d,64 (24-1-39 38.28%),27 (0.42),←,
26,"Battle, Josh",20y 259d,16 (6-0-10 37.50%),9 (0.56),←,
15,"Billings, Jack",23y 273d,94 (33-1-60 35.64%),70 (0.74),←,
22,"Brown, Nathan",30y 152d,174 (93-2-79 54.02%),7 (0.04),44 (17-1-26 39.77%),
27,"Bruce, Josh",26y 344d,100 (37-1-62 37.50%),146 (1.46),86 (36-1-49 42.44%),143 (1.66)
7,"Dunstan, Luke",24y 109d,90 (33-2-55 37.78%),42 (0.47),←,
4,"Gresham, Jade",21y 267d,71 (29-1-41 41.55%),83 (1.17),←,
25,"Kent, Dean",25y 83d,72 (24-0-48 33.33%),73 (1.01),9 (4-0-5 44.44%),10 (1.11)
43,"Marsh, Jonathon",23y 213d,17 (6-0-11 35.29%),1 (0.06),2 (0-0-2 0.00%),1 (0.50)
19,"Marshall, Rowan",23y 175d,20 (4-0-16 20.00%),10 (0.50),←,
36,"McKenzie, Daniel",23y 1d,42 (16-0-26 38.10%),3 (0.07),←,
28,"Membrey, Tim",24y 357d,79 (34-2-43 44.30%),143 (1.81),78 (33-2-43 43.59%),143 (1.83)
16,"Newnes, Jack",26y 83d,144 (50-2-92 35.42%),51 (0.35),←,
34,"Parker, Matthew",23y 113d,9 (4-0-5 44.44%),9 (1.00),←,
33,"Paton, Ben",20y 211d,9 (2-0-7 22.22%),4 (0.44),←,
30,"Phillips, Ed",21y 50d,9 (1-0-8 11.11%),,←,
6,"Ross, Sebastian",26y 11d,111 (38-2-71 35.14%),17 (0.15),←,
5,"Savage, Shane",28y 133d,150 (72-2-76 48.67%),62 (0.41),94 (31-2-61 34.04%),25 (0.27)
35,"Sinclair, Jack",24y 95d,73 (27-1-45 37.67%),40 (0.55),←,
9,"Steele, Jack",23y 156d,67 (25-1-41 38.06%),24 (0.36),50 (17-1-32 35.00%),15 (0.30)
44,"Wilkie, Callum",23y 69d,9 (4-0-5 44.44%),,←,
41,"Young, Robbie",24y 77d,1 (0-0-1 0.00%),2 (2.00),←,
Totals,Totals,24y 74d,1421 (562-18-841 39.55%),823 (0.58),,
C,"Richardson, Alan",54y 1d,120 (41-2-77 35.00%),,119 (41-2-76 35.29%),
