Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Arnott, Simon",4,1,1,5,,,,,,,,,,,,,,,,,,,
30,"Bayes, Mark",1,,1,2,,,,,,,,,,1.0,,,,,,,,,
23,"Crawford, Justin",6,4,1,7,,,,2.0,,,,,1.0,,,,,,,,,,
8,"Cresswell, Daryn",17,7,1,18,1,1.0,,3.0,,,,,,1.0,,,,,,,,,
6,"Dunkley, Andrew",7,8,6,13,,,,4.0,,,,,,,,,,,,,,,
12,"Dyson, Kevin",3,2,2,5,,1.0,,2.0,,,,,,1.0,,,,,,,,,
29,"Garlick, Simon",7,,3,10,,,,2.0,,,,,,,,,,,,,,,
9,"Grant, Shannon",7,1,7,14,,,,,,,,,,1.0,,,,,,,,,
39,"Heuskes, Adam",10,1,2,12,1,,,1.0,,,,,1.0,,,,,,,,,,
14,"Kelly, Paul",11,3,3,14,1,1.0,,4.0,,,,,1.0,5.0,,,,,,,,,
24,"Kickett, Derek",6,1,1,7,,,,,,,,,,1.0,,,,,,,,,
3,"Lewis, Dale",16,4,5,21,1,3.0,,3.0,,,,,1.0,1.0,,,,,,,,,
34,"Luff, Troy",13,2,,13,,1.0,,1.0,,,,,,1.0,,,,,,,,,
11,"Maxfield, Stuart",16,5,5,21,1,1.0,,4.0,,,,,,2.0,,,,,,,,,
32,"McPherson, Daniel",9,3,4,13,,,,3.0,,,,,,,,,,,,,,,
17,"Mooney, Jason",11,7,3,14,3,,1.0,,,,,,,,,,,,,,,,
5,"OBrien, Craig",11,9,6,17,5,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
19,"OLoughlin, Michael",8,3,7,15,,,,1.0,,,,,1.0,,,,,,,,,,
1,"Roos, Paul",9,7,8,17,,,,,,,,,,,,,,,,,,,
7,"Seymour, Brad",7,2,3,10,,,,3.0,,,,,,1.0,,,,,,,,,
15,"Stafford, Greg",6,6,6,12,,,10.0,2.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,76,75,260,13,12.0,11.0,36.0,,,,,8.0,18.0,,,,,,,,,
Opposition,Opposition,191,71,108,299,12,12.0,21.0,26.0,,,,,18.0,8.0,,,,,,,,,
