Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",10,,1,11,1,,,,,,,,2.0,1.0,,,,,,,,,
25,"Athorn, Mark",7,4,7,14,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",5,1,5,10,,,,4.0,,,,,,2.0,,,,,,,,,
20,"Brown, Fraser",12,3,7,19,2,,,1.0,,,,,2.0,3.0,,,,,,,,,
39,"Christou, Ang",10,1,3,13,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
34,"De Iulio, Ron",8,,2,10,1,2.0,,1.0,,,,,1.0,4.0,,,,,,,,,
35,"Dean, Peter",12,1,2,14,,,1.0,2.0,,,,,3.0,2.0,,,,,,,,,
6,"Dorotich, Jon",12,6,5,17,,1.0,,2.0,,,,,3.0,4.0,,,,,,,,,
12,"Gleeson, Adrian",14,1,3,17,1,,,3.0,,,,,1.0,4.0,,,,,,,,,
13,"Hanna, Mil",15,5,5,20,,,,,,,,,1.0,1.0,2.0,,,,,,,,
33,"Hogg, Matthew",8,2,2,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",16,14,3,19,7,6.0,1.0,2.0,,,,,4.0,,3.0,,,,,,,,
44,"Madden, Justin",11,4,3,14,,,13.0,,,,,,4.0,1.0,,,,,,,,,
27,"OSullivan, Luke",7,,5,12,2,,,,,,,,1.0,,,,,,,,,,
7,"Ratten, Brett",3,1,4,7,,,,,,,,,,,,,,,,,,,
26,"Rhys-Jones, David",2,1,2,4,,1.0,,,,,,,,1.0,,,,,,,,,
1,"Silvagni, Stephen",10,5,6,16,,,,2.0,,,,,2.0,2.0,,,,,,,,,
11,"Spalding, Earl",11,7,2,13,,2.0,,1.0,,,,,4.0,4.0,,,,,,,,,
38,"Welsh, Rohan",12,7,5,17,2,4.0,2.0,1.0,,,,,4.0,1.0,,,,,,,,,
2,"Williams, Greg",17,6,17,34,,2.0,,2.0,,,,,5.0,1.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,69,89,291,19,22.0,17.0,26.0,,,,,41.0,34.0,6.0,,,,,,,,
Opposition,Opposition,161,55,79,240,7,12.0,15.0,23.0,,,,,32.0,41.0,,,,,,,,,
