Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",29y 45d,147 (60-1-86 41.16%),112 (0.76),92 (53-0-39 57.61%),99 (1.08)
20,"Beaumont, Simon",28y 113d,154 (73-0-81 47.40%),90 (0.58),2 (1-0-1 50.00%),1 (0.50)
30,"Brown, Campbell",20y 220d,25 (11-0-14 44.00%),20 (0.80),←,
39,"Campbell, Robert",21y 307d,19 (11-0-8 57.89%),,←,
25,"Clarke, Tim",22y 2d,34 (20-0-14 58.82%),9 (0.26),←,
35,"Cox, Adrian",23y 209d,48 (26-0-22 54.17%),24 (0.50),←,
9,"Crawford, Shane",29y 208d,224 (114-2-108 51.34%),178 (0.79),←,
24,"Croad, Trent",24y 26d,124 (65-1-58 52.82%),140 (1.13),86 (45-1-40 52.91%),80 (0.93)
1,"Everitt, Peter",29y 337d,196 (81-2-113 41.84%),319 (1.63),16 (8-0-8 50.00%),19 (1.19)
34,"Graham, Mark",31y 22d,206 (100-2-104 49.03%),59 (0.29),←,
15,"Hodge, Luke",19y 294d,32 (18-0-14 56.25%),21 (0.66),←,
2,"Holland, Nick",29y 250d,164 (78-2-84 48.17%),231 (1.41),←,
8,"Jacobs, Danny",23y 284d,83 (55-1-27 66.87%),25 (0.30),2 (1-0-1 50.00%),2 (1.00)
37,"Lekkas, Angelo",27y 280d,151 (70-1-80 46.69%),97 (0.64),←,
12,"Lonie, Nathan",21y 31d,35 (16-0-19 45.71%),16 (0.46),←,
7,"McCabe, Luke",27y 238d,134 (64-1-69 48.13%),12 (0.09),←,
5,"Mitchell, Sam",21y 175d,32 (18-0-14 56.25%),7 (0.22),←,
16,"Ries, Nick",21y 265d,40 (22-0-18 55.00%),11 (0.28),←,
11,"Smith, Joel",26y 337d,145 (75-1-69 52.07%),76 (0.52),87 (46-1-40 53.45%),25 (0.29)
23,"Thompson, Nathan",26y 50d,102 (54-1-47 53.43%),163 (1.60),←,
21,"Vandenberg, Richard",27y 81d,85 (42-1-42 50.00%),37 (0.44),←,
6,"Williams, Mark",20y 357d,14 (7-0-7 50.00%),15 (1.07),←,
Totals,Totals,25y 72d,2194 (1080-16-1098 49.23%),1662 (0.76),,
C,"Schwab, Peter",43y 195d,94 (51-0-43 54.26%),,←,
