Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bock, Nathan",14,6,12,26,,,,1.0,4.0,1.0,,1.0,,1.0,,5.0,21.0,1.0,,1.0,5.0,,100.0
8,"Cook, Myke",8,3,4,12,,,,,1.0,3.0,2.0,,,,,3.0,7.0,1.0,,,2.0,1.0,56.0
32,"Dangerfield, Patrick",3,3,11,14,2,,,2.0,,,1.0,1.0,,,,6.0,8.0,1.0,1.0,,,,71.0
11,"Doughty, Michael",11,5,8,19,1,,2.0,3.0,1.0,2.0,1.0,2.0,,,,5.0,13.0,1.0,,4.0,1.0,,84.0
26,"Douglas, Richard",10,6,14,24,,,,4.0,1.0,1.0,2.0,1.0,,1.0,,4.0,20.0,,,,1.0,,69.0
9,"Edwards, Tyson",14,7,11,25,,,1.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,,7.0,18.0,,,,2.0,1.0,87.0
36,"Goodwin, Simon",7,4,12,19,,,,2.0,,2.0,1.0,,2.0,,,8.0,11.0,,,3.0,,,91.0
6,"Griffin, Jonathon",5,4,3,8,,1.0,6.0,,1.0,1.0,,,1.0,,,6.0,3.0,3.0,1.0,2.0,,,78.0
18,"Johncock, Graham",6,6,7,13,,,,4.0,4.0,1.0,,5.0,2.0,4.0,,6.0,8.0,,,3.0,6.0,,91.0
14,"Mackay, David",11,1,5,16,,,,5.0,2.0,4.0,1.0,,1.0,,,6.0,10.0,,,2.0,3.0,,63.0
23,"McLeod, Andrew",9,3,5,14,,1.0,,3.0,1.0,4.0,1.0,2.0,2.0,,,4.0,10.0,,,,,,86.0
22,"Otten, Andy",6,9,10,16,,,,,1.0,2.0,,,,,,3.0,13.0,1.0,,4.0,3.0,,86.0
33,"Petrenko, Jared",7,2,2,9,2,,,3.0,,3.0,1.0,1.0,3.0,,,5.0,4.0,,1.0,2.0,,,72.0
40,"Porplyzia, Jason",5,4,4,9,3,,,4.0,,1.0,,4.0,,3.0,,3.0,6.0,2.0,3.0,,,1.0,95.0
3,"Reilly, Brent",9,2,10,19,,,,2.0,2.0,3.0,2.0,4.0,1.0,1.0,,6.0,14.0,1.0,1.0,2.0,1.0,2.0,79.0
25,"Rutten, Ben",7,9,9,16,,,,1.0,1.0,,,,,,,3.0,12.0,3.0,,2.0,,,100.0
27,"Stevens, Scott",3,,4,7,,,,1.0,,1.0,1.0,1.0,,,,4.0,3.0,,,3.0,,,91.0
5,"Thompson, Scott",10,5,13,23,1,,,4.0,1.0,4.0,2.0,3.0,1.0,2.0,,7.0,17.0,,1.0,1.0,,,90.0
4,"Tippett, Kurt",6,3,6,12,,,8.0,5.0,,4.0,2.0,4.0,,2.0,,4.0,8.0,,,4.0,,1.0,80.0
7,"van Berlo, Nathan",11,8,14,25,,,,3.0,2.0,6.0,1.0,2.0,,,,6.0,19.0,,1.0,1.0,,1.0,89.0
17,"Vince, Bernie",18,12,11,29,2,,,2.0,3.0,3.0,1.0,3.0,1.0,1.0,,6.0,23.0,1.0,1.0,,1.0,1.0,71.0
13,"Walker, Taylor",4,3,1,5,1,1.0,,,,1.0,,,,,,1.0,4.0,,2.0,,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,105,176,360,12,7.0,17.0,51.0,28.0,50.0,22.0,38.0,15.0,17.0,,108.0,252.0,15.0,12.0,34.0,25.0,8.0,
Opposition,Opposition,215,108,184,399,15,15.0,44.0,36.0,35.0,50.0,42.0,44.0,17.0,15.0,6.0,131.0,268.0,13.0,20.0,59.0,6.0,11.0,
