Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",29y 30d,109 (67-1-41 61.93%),136 (1.25),←,
6,"Barnes, John",23y 83d,20 (10-1-9 52.50%),15 (0.75),8 (4-0-4 50.00%),3 (0.38)
40,"Brown, Paul",23y 109d,34 (22-0-12 64.71%),45 (1.32),←,
16,"Brownless, Bill",25y 208d,122 (66-1-55 54.51%),290 (2.38),←,
19,"Bruns, Neville",33y 325d,222 (118-1-103 53.38%),173 (0.78),←,
14,"Handley, Steven",22y 31d,21 (15-0-6 71.43%),9 (0.43),←,
29,"Hinkley, Ken",25y 328d,72 (41-0-31 56.94%),56 (0.78),61 (37-0-24 60.66%),35 (0.57)
32,"Hocking, Garry",23y 320d,96 (55-1-40 57.81%),94 (0.98),←,
1,"Hocking, Steve",27y 218d,159 (84-0-75 52.83%),10 (0.06),←,
18,"MacNish, Andrew",26y 347d,23 (15-0-8 65.22%),36 (1.57),3 (2-0-1 66.67%),7 (2.33)
21,"Mansfield, Michael",21y 15d,35 (21-0-14 60.00%),30 (0.86),←,
17,"McGrath, Tim",21y 321d,28 (19-0-9 67.86%),,21 (15-0-6 71.43%),
2,"Miles, Geoff",30y 226d,117 (62-0-55 52.99%),63 (0.54),15 (10-0-5 66.67%),23 (1.53)
22,"Neeld, Mark",21y 41d,38 (21-0-17 55.26%),14 (0.37),←,
15,"Riccardi, Peter",19y 250d,15 (12-0-3 80.00%),18 (1.20),←,
20,"Rogers, Andrew",28y 8d,80 (49-0-31 61.25%),3 (0.04),72 (44-0-28 61.11%),2 (0.03)
8,"Scott, Robert",23y 175d,99 (56-1-42 57.07%),130 (1.31),←,
37,"Simpson, Sean",22y 129d,33 (21-0-12 63.64%),8 (0.24),26 (20-0-6 76.92%),7 (0.27)
26,"Stoneham, Barry",24y 196d,127 (72-1-54 57.09%),115 (0.91),←,
4,"Wills, Andrew",20y 233d,26 (19-0-7 73.08%),12 (0.46),←,
Totals,Totals,24y 271d,1476 (845-7-624 57.25%),1257 (0.85),,
C,"Blight, Malcolm",42y 189d,110 (64-0-46 58.18%),,94 (58-0-36 61.70%),
