St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Ball, Luke",23y 309d,106 (64-0-42 60.38%),48 (0.45),←,
27,"Blake, Jason",27y 14d,114 (56-2-56 50.00%),28 (0.25),←,
16,"Clarke, Raphael",22y 187d,32 (20-0-12 62.50%),4 (0.13),←,
3,"Clarke, Xavier",24y 183d,99 (54-2-43 55.56%),46 (0.46),←,
26,"Dal Santo, Nick",24y 36d,122 (67-2-53 55.74%),60 (0.49),←,
17,"Fiora, Aaron",26y 345d,132 (62-1-69 47.35%),55 (0.42),54 (29-1-24 54.63%),30 (0.56)
6,"Fisher, Leigh",23y 345d,48 (32-1-15 67.71%),4 (0.08),←,
25,"Fisher, Sam",25y 263d,73 (45-1-27 62.33%),4 (0.05),←,
15,"Gardiner, Michael",28y 268d,131 (68-2-61 52.67%),87 (0.66),2 (2-0-0 100.00%),
42,"Geary, Jarryn",19y 280d,2 (2-0-0 100.00%),,←,
9,"Gehrig, Fraser",32y 26d,256 (135-2-119 53.13%),544 (2.13),141 (72-1-68 51.42%),385 (2.73)
19,"Gilbert, Sam",21y 223d,22 (12-1-9 56.82%),7 (0.32),←,
1,"Gram, Jason",23y 337d,54 (31-1-22 58.33%),20 (0.37),52 (30-1-21 58.65%),20 (0.38)
35,"Harvey, Robert",36y 221d,361 (182-4-175 50.97%),208 (0.58),←,
7,"Hayes, Lenny",28y 75d,170 (75-3-92 45.00%),62 (0.36),←,
8,"Hudghton, Max",31y 209d,206 (94-3-109 46.36%),14 (0.07),←,
2,"King, Steven",29y 128d,195 (101-2-92 52.31%),77 (0.39),2 (2-0-0 100.00%),2 (1.00)
23,"Koschitzke, Justin",25y 191d,99 (49-1-49 50.00%),95 (0.96),←,
44,"Milne, Stephen",28y 21d,143 (69-2-72 48.95%),276 (1.93),←,
11,"Montagna, Leigh",24y 148d,75 (45-1-29 60.67%),49 (0.65),←,
12,"Riewoldt, Nick",25y 164d,136 (68-2-66 50.74%),259 (1.90),←,
13,"Schneider, Adam",23y 322d,100 (62-1-37 62.50%),102 (1.02),2 (2-0-0 100.00%),3 (1.50)
Totals,Totals,26y 96d,2676 (1393-34-1249 52.06%),2049 (0.77),,
C,"Lyon, Ross",41y 142d,24 (13-1-10 56.25%),,←,
