Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Cooney, Adam",27y 279d,194 (95-2-97 49.48%),167 (0.86),←,
49,"Cordy, Ayce",22y 334d,19 (8-0-11 42.11%),13 (0.68),←,
6,"Dahlhaus, Luke",20y 319d,42 (14-0-28 33.33%),36 (0.86),←,
29,"Dickson, Tory",25y 283d,22 (5-0-17 22.73%),27 (1.23),←,
13,"Giansiracusa, Daniel",31y 117d,242 (108-4-130 45.45%),301 (1.24),←,
44,"Goodes, Brett",29y 139d,11 (4-0-7 36.36%),1 (0.09),←,
16,"Griffen, Ryan",26y 344d,175 (88-1-86 50.57%),117 (0.67),←,
24,"Hrovat, Nathan",19y 29d,5 (3-0-2 60.00%),1 (0.20),←,
39,"Johannisen, Jason",20y 240d,16 (4-0-12 25.00%),3 (0.19),←,
19,"Jones, Liam",22y 132d,51 (19-0-32 37.25%),50 (0.98),←,
21,"Liberatore, Tom",21y 51d,47 (14-0-33 29.79%),9 (0.19),←,
11,"Macrae, Jack",18y 337d,10 (3-0-7 30.00%),3 (0.30),←,
27,"Minson, Will",28y 86d,150 (73-1-76 49.00%),69 (0.46),←,
38,"Morris, Dale",30y 189d,165 (89-2-74 54.55%),3 (0.02),←,
2,"Murphy, Robert",31y 27d,241 (104-4-133 43.98%),165 (0.68),←,
23,"Roughead, Jordan",22y 245d,49 (18-0-31 36.73%),12 (0.24),←,
14,"Smith, Clay",20y 56d,29 (7-0-22 24.14%),15 (0.52),←,
25,"Stevens, Koby",22y 18d,22 (8-0-14 36.36%),7 (0.32),11 (4-0-7 36.36%),5 (0.45)
9,"Stringer, Jake",19y 72d,10 (3-0-7 30.00%),12 (1.20),←,
32,"Talia, Michael",20y 145d,9 (2-0-7 22.22%),1 (0.11),←,
15,"Tutt, Jason",22y 52d,13 (3-0-10 23.08%),10 (0.77),←,
3,"Wallis, Mitch",20y 255d,35 (9-0-26 25.71%),10 (0.29),←,
Totals,Totals,23y 303d,1557 (681-14-862 43.74%),1032 (0.66),,
C,"McCartney, Brendan",52y 256d,36 (9-0-27 25.00%),,←,
