Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",24y 91d,79 (42-2-35 54.43%),4 (0.05),←,
25,"Chaplin, Troy",30y 81d,213 (98-1-114 46.24%),15 (0.07),73 (43-0-30 58.90%),5 (0.07)
3,"Deledio, Brett",29y 26d,235 (105-5-125 45.74%),174 (0.74),←,
10,"Edwards, Shane",27y 202d,175 (74-5-96 43.71%),117 (0.67),←,
5,"Ellis, Brandon",22y 285d,96 (52-1-43 54.69%),36 (0.38),←,
32,"Ellis, Corey",19y 218d,14 (6-0-8 42.86%),4 (0.29),←,
24,"Griffiths, Ben",24y 240d,52 (29-0-23 55.77%),34 (0.65),←,
6,"Grigg, Shaun",28y 25d,154 (74-2-78 48.70%),71 (0.46),111 (56-2-53 51.35%),61 (0.55)
2,"Grimes, Dylan",24y 303d,66 (37-0-29 56.06%),2 (0.03),←,
16,"Hampson, Shaun",28y 54d,85 (41-1-43 48.82%),34 (0.40),22 (7-0-15 31.82%),2 (0.09)
28,"Hunt, Taylor",25y 191d,89 (65-0-24 73.03%),20 (0.22),26 (16-0-10 61.54%),1 (0.04)
27,"Lloyd, Sam",26y 72d,28 (13-0-15 46.43%),38 (1.36),←,
4,"Martin, Dustin",24y 323d,139 (66-2-71 48.20%),145 (1.04),←,
37,"Menadue, Connor",19y 238d,13 (6-0-7 46.15%),3 (0.23),←,
26,"Miles, Anthony",24y 76d,53 (27-0-26 50.94%),18 (0.34),43 (26-0-17 60.47%),17 (0.40)
38,"Morris, Steven",27y 135d,83 (45-1-37 54.82%),11 (0.13),←,
18,"Rance, Alex",26y 218d,136 (62-2-72 46.32%),8 (0.06),←,
8,"Riewoldt, Jack",27y 196d,188 (83-4-101 45.21%),455 (2.42),←,
17,"Rioli, Daniel",19y 28d,7 (2-0-5 28.57%),6 (0.86),←,
45,"Short, Jayden",20y 111d,4 (1-0-3 25.00%),5 (1.25),←,
29,"Vickery, Ty",25y 349d,110 (51-2-57 47.27%),146 (1.33),←,
1,"Vlastuin, Nick",22y 25d,67 (38-0-29 56.72%),16 (0.24),←,
Totals,Totals,24y 341d,2086 (1017-28-1041 48.75%),1362 (0.65),,
C,"Hardwick, Damien",43y 270d,143 (68-2-73 48.25%),,←,
