Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Baker, Oskar",22y 342d,14 (5-0-9 35.71%),4 (0.29),←,
10,"Brayshaw, Angus",25y 113d,101 (49-0-52 48.51%),43 (0.43),←,
50,"Brown, Ben",28y 163d,131 (67-0-64 51.15%),289 (2.21),1 (1-0-0 100.00%),2 (2.00)
31,"Fritsch, Bayley",24y 147d,67 (35-0-32 52.24%),77 (1.15),←,
11,"Gawn, Max",29y 123d,141 (60-0-81 42.55%),63 (0.45),←,
14,"Hibberd, Michael",31y 119d,159 (78-1-80 49.37%),14 (0.09),75 (38-0-37 50.67%),3 (0.04)
29,"Hunt, Jayden",26y 29d,81 (39-0-42 48.15%),41 (0.51),←,
6,"Jackson, Luke",19y 215d,13 (11-0-2 84.62%),7 (0.54),←,
2,"Jones, Nathan",33y 102d,301 (100-3-198 33.72%),141 (0.47),←,
23,"Jordon, James",20y 133d,7 (7-0-0 100.00%),3 (0.43),←,
15,"Langdon, Ed",25y 90d,92 (41-0-51 44.57%),42 (0.46),24 (16-0-8 66.67%),9 (0.38)
8,"Lever, Jake",25y 58d,99 (62-0-37 62.63%),3 (0.03),43 (24-0-19 55.81%),
1,"May, Steven",29y 112d,154 (55-1-98 36.04%),23 (0.15),31 (17-0-14 54.84%),2 (0.06)
25,"McDonald, Tom",28y 226d,177 (70-0-107 39.55%),118 (0.67),←,
18,"Melksham, Jake",29y 246d,190 (95-1-94 50.26%),144 (0.76),76 (43-0-33 56.58%),87 (1.14)
30,"Neal-Bullen, Alex",25y 113d,87 (46-0-41 52.87%),69 (0.79),←,
13,"Oliver, Clayton",23y 284d,106 (56-0-50 52.83%),30 (0.28),←,
5,"Petracca, Christian",25y 118d,109 (55-0-54 50.46%),102 (0.94),←,
36,"Pickett, Kysaiah",19y 334d,21 (14-0-7 66.67%),21 (1.00),←,
24,"Rivers, Trent",19y 276d,16 (12-0-4 75.00%),2 (0.13),←,
3,"Salem, Christian",25y 291d,113 (53-0-60 46.90%),22 (0.19),←,
9,"Spargo, Charlie",21y 158d,41 (27-0-14 65.85%),28 (0.68),←,
20,"Tomlinson, Adam",27y 265d,160 (75-3-82 47.81%),35 (0.22),20 (14-0-6 70.00%),
Totals,Totals,25y 208d,2380 (1112-9-1259 46.72%),1321 (0.56),,
C,"Goodwin, Simon",44y 127d,94 (49-0-45 52.13%),,93 (49-0-44 52.69%),
