St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",30y 126d,192 (103-3-86 54.43%),34 (0.18),←,
27,"Blake, Jason",29y 194d,186 (106-4-76 58.06%),33 (0.18),←,
26,"Dal Santo, Nick",26y 215d,192 (116-4-72 61.46%),103 (0.54),←,
6,"Dawson, Zac",24y 215d,56 (35-2-19 64.29%),3 (0.05),42 (31-2-9 76.19%),3 (0.07)
24,"Dempster, Sean",26y 248d,95 (60-2-33 64.21%),15 (0.16),41 (25-2-14 63.41%),7 (0.17)
40,"Eddy, Robert",22y 261d,32 (26-1-5 82.81%),10 (0.31),←,
25,"Fisher, Sam",28y 77d,143 (93-3-47 66.08%),18 (0.13),←,
15,"Gardiner, Michael",31y 82d,180 (101-4-75 57.22%),110 (0.61),51 (35-2-14 70.59%),23 (0.45)
19,"Gilbert, Sam",24y 37d,86 (58-3-25 69.19%),14 (0.16),←,
18,"Goddard, Brendon",25y 128d,161 (104-2-55 65.22%),78 (0.48),←,
1,"Gram, Jason",26y 151d,118 (74-3-41 63.98%),60 (0.51),116 (73-3-40 64.22%),60 (0.52)
33,"Gwilt, James",24y 45d,66 (45-2-19 69.70%),19 (0.29),←,
7,"Hayes, Lenny",30y 254d,238 (122-5-111 52.31%),80 (0.34),←,
4,"Jones, Clinton",26y 235d,73 (54-3-16 76.03%),21 (0.29),←,
23,"Koschitzke, Justin",28y 5d,162 (92-3-67 57.72%),200 (1.23),←,
32,"McQualter, Andrew",24y 108d,83 (57-2-24 69.88%),37 (0.45),←,
44,"Milne, Stephen",30y 201d,212 (117-4-91 56.13%),432 (2.04),←,
11,"Montagna, Leigh",26y 327d,147 (95-3-49 65.65%),87 (0.59),←,
30,"Peake, Brett",27y 82d,97 (50-2-45 52.58%),52 (0.54),22 (16-2-4 77.27%),10 (0.45)
22,"Ray, Farren",24y 186d,124 (74-3-47 60.89%),41 (0.33),49 (39-2-8 81.63%),9 (0.18)
12,"Riewoldt, Nick",27y 343d,196 (110-4-82 57.14%),437 (2.23),←,
13,"Schneider, Adam",26y 136d,165 (108-3-54 66.36%),200 (1.21),67 (48-2-17 73.13%),101 (1.51)
Totals,Totals,26y 349d,3004 (1800-65-1139 59.92%),2084 (0.69),,
C,"Lyon, Ross",43y 321d,97 (64-3-30 67.53%),,←,
