Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Black, Heath",19y 304d,17 (6-0-11 35.29%),10 (0.59),←,
32,"Bond, Chris",30y 61d,145 (65-1-79 45.17%),45 (0.31),23 (7-0-16 30.43%),5 (0.22)
24,"Burton, Matthew",28y 313d,64 (22-0-42 34.38%),31 (0.48),←,
42,"Callaghan, Craig",23y 19d,71 (22-0-49 30.99%),55 (0.77),←,
22,"Carroll, Trent",20y 334d,20 (5-0-15 25.00%),1 (0.05),←,
31,"Clement, James",22y 205d,55 (19-0-36 34.55%),32 (0.58),←,
12,"Dodd, Brad",22y 5d,21 (7-0-14 33.33%),9 (0.43),←,
2,"Fletcher, Adrian",29y 169d,169 (76-2-91 45.56%),81 (0.48),17 (5-0-12 29.41%),8 (0.47)
35,"Gale, Mark",22y 325d,44 (15-0-29 34.09%),11 (0.25),←,
3,"Harding, Greg",22y 192d,47 (21-0-26 44.68%),1 (0.02),←,
17,"Holland, Brodie",19y 84d,13 (2-0-11 15.38%),11 (0.85),←,
11,"Kickett, Dale",30y 328d,127 (54-0-73 42.52%),54 (0.43),81 (31-0-50 38.27%),14 (0.17)
9,"Mann, Peter",28y 202d,110 (44-0-66 40.00%),99 (0.90),71 (26-0-45 36.62%),87 (1.23)
6,"Modra, Tony",30y 27d,119 (55-1-63 46.64%),441 (3.71),1 (0-0-1 0.00%),1 (1.00)
25,"Norrish, Jason",27y 61d,85 (35-0-50 41.18%),13 (0.15),65 (23-0-42 35.38%),11 (0.17)
10,"OReilly, Stephen",26y 139d,118 (50-0-68 42.37%),14 (0.12),82 (29-0-53 35.37%),9 (0.11)
23,"Parker, Shane",26y 38d,67 (25-0-42 37.31%),5 (0.07),←,
36,"Prescott, Ashley",26y 198d,91 (47-1-43 52.20%),15 (0.16),1 (0-0-1 0.00%),
15,"Sinclair, Jess",20y 214d,30 (9-0-21 30.00%),15 (0.50),←,
13,"Taylor, Garth",18y 261d,1 (0-0-1 0.00%),1 (1.00),←,
26,"Waterhouse, Clive",24y 278d,43 (17-0-26 39.53%),59 (1.37),←,
29,"Wira, Brad",27y 12d,63 (30-1-32 48.41%),4 (0.06),2 (0-0-2 0.00%),
Totals,Totals,24y 337d,1520 (626-6-888 41.18%),1007 (0.66),,
C,"Drum, Damian",38y 243d,1 (0-0-1 0.00%),,←,
