West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",21y 225d,21 (14-1-6 69.05%),,←,
26,"Butler, Sam",31y 127d,163 (94-0-69 57.67%),16 (0.10),←,
15,"Cripps, Jamie",25y 28d,104 (60-1-43 58.17%),126 (1.21),88 (52-1-35 59.66%),110 (1.25)
27,"Darling, Jack",24y 342d,136 (84-1-51 62.13%),245 (1.80),←,
14,"Duggan, Liam",20y 161d,31 (21-0-10 67.74%),5 (0.16),←,
3,"Gaff, Andrew",24y 339d,141 (87-1-53 62.06%),52 (0.37),←,
25,"Hurn, Shannon",29y 259d,209 (120-1-88 57.66%),49 (0.23),←,
17,"Kennedy, Josh",29y 269d,197 (95-2-100 48.73%),481 (2.44),175 (92-1-82 52.86%),470 (2.69)
2,"LeCras, Mark",30y 264d,186 (103-1-82 55.65%),394 (2.12),←,
7,"Masten, Chris",28y 19d,170 (91-1-78 53.82%),60 (0.35),←,
20,"McGovern, Jeremy",25y 36d,64 (43-0-21 67.19%),21 (0.33),←,
36,"McInnes, Fraser",23y 306d,11 (8-0-3 72.73%),6 (0.55),←,
1,"Mitchell, Sam",34y 221d,315 (195-1-119 62.06%),67 (0.21),8 (6-0-2 75.00%),
38,"Mutimer, Kurt",20y 71d,4 (3-0-1 75.00%),1 (0.25),←,
11,"Priddis, Matt",32y 61d,228 (120-1-107 52.85%),69 (0.30),←,
8,"Redden, Jack",26y 163d,153 (60-1-92 39.54%),58 (0.38),24 (16-0-8 66.67%),6 (0.25)
4,"Sheed, Dom",22y 41d,45 (29-1-15 65.56%),15 (0.33),←,
5,"Sheppard, Brad",25y 363d,116 (65-1-50 56.47%),17 (0.15),←,
13,"Shuey, Luke",26y 353d,143 (90-1-52 63.29%),116 (0.81),←,
19,"Vardy, Nathan",25y 330d,34 (23-1-10 69.12%),28 (0.82),9 (6-0-3 66.67%),3 (0.33)
12,"Wellingham, Sharrod",28y 318d,167 (114-3-50 69.16%),73 (0.44),75 (47-1-27 63.33%),18 (0.24)
6,"Yeo, Elliot",23y 232d,93 (54-1-38 58.60%),40 (0.43),66 (43-1-22 65.91%),39 (0.59)
Totals,Totals,26y 173d,2731 (1573-20-1138 57.60%),1939 (0.71),,
C,"Simpson, Adam",41y 94d,79 (51-1-27 65.19%),,←,
