Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",24y 275d,65 (30-0-35 46.15%),6 (0.09),←,
26,"Bickley, Mark",32y 35d,228 (111-0-117 48.68%),67 (0.29),←,
35,"Biglands, Rhett",24y 4d,29 (14-0-15 48.28%),8 (0.28),←,
24,"Burton, Brett",23y 127d,44 (18-0-26 40.91%),47 (1.07),←,
33,"Eccles, Andrew",22y 99d,41 (22-0-19 53.66%),22 (0.54),←,
9,"Edwards, Tyson",25y 33d,126 (62-0-64 49.21%),71 (0.56),←,
41,"Gallagher, James",21y 295d,9 (4-0-5 44.44%),3 (0.33),←,
36,"Goodwin, Simon",24y 256d,95 (50-0-45 52.63%),45 (0.47),←,
34,"Hart, Ben",27y 61d,224 (110-1-113 49.33%),40 (0.18),←,
2,"Hewitt, Evan",23y 63d,46 (27-0-19 58.70%),28 (0.61),13 (7-0-6 53.85%),6 (0.46)
3,"Jarman, Darren",34y 223d,230 (129-0-101 56.09%),386 (1.68),121 (64-0-57 52.89%),264 (2.18)
28,"Johnson, Kane",23y 177d,85 (43-0-42 50.59%),34 (0.40),←,
31,"Marsh, Ben",25y 61d,40 (22-0-18 55.00%),16 (0.40),←,
23,"McLeod, Andrew",25y 35d,146 (72-0-74 49.32%),155 (1.06),←,
22,"Perrie, Ian",22y 152d,26 (13-0-13 50.00%),26 (1.00),←,
32,"Ricciuto, Mark",26y 92d,194 (91-1-102 47.16%),139 (0.72),←,
10,"Robran, Matthew",30y 173d,137 (73-0-64 53.28%),115 (0.84),130 (69-0-61 53.08%),110 (0.85)
12,"Shirley, Robert",21y 91d,19 (7-0-12 36.84%),,←,
7,"Smart, Nigel",32y 110d,228 (110-1-117 48.46%),107 (0.47),←,
19,"Stevens, Mark",25y 318d,86 (48-0-38 55.81%),60 (0.70),65 (32-0-33 49.23%),40 (0.62)
30,"Vardy, Peter",25y 225d,96 (48-0-48 50.00%),150 (1.56),←,
17,"Welsh, Scott",22y 275d,76 (44-0-32 57.89%),99 (1.30),40 (18-0-22 45.00%),69 (1.73)
Totals,Totals,25y 228d,2270 (1148-3-1119 50.57%),1624 (0.72),,
C,"Ayres, Gary",40y 345d,161 (86-1-74 53.73%),,45 (21-0-24 46.67%),
