Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Bower, Brendan",24y 21d,82 (27-0-55 32.93%),18 (0.22),←,
16,"Cloke, David",35y 209d,310 (179-2-129 58.06%),314 (1.01),196 (115-2-79 59.18%),263 (1.34)
46,"Francis, Matthew",19y 361d,5 (0-0-5 0.00%),,←,
30,"Free, Tony",21y 59d,54 (16-0-38 29.63%),23 (0.43),←,
25,"Gale, Brendon",22y 38d,21 (6-0-15 28.57%),20 (0.95),←,
24,"Goodwin, Andy",27y 57d,41 (12-0-29 29.27%),9 (0.22),←,
34,"Hogg, Jeff",23y 314d,84 (25-0-59 29.76%),132 (1.57),←,
42,"Honybun, David",28y 144d,42 (16-0-26 38.10%),32 (0.76),37 (13-0-24 35.14%),30 (0.81)
33,"Knights, Matthew",19y 324d,44 (13-0-31 29.55%),30 (0.68),←,
4,"Lambert, Craig",21y 324d,59 (16-0-43 27.12%),15 (0.25),←,
1,"Lee, Mark",31y 149d,230 (102-1-127 44.57%),91 (0.40),←,
27,"Maxfield, Stuart",18y 138d,6 (1-0-5 16.67%),1 (0.17),←,
7,"Mitchell, Michael",28y 273d,71 (21-0-50 29.58%),95 (1.34),←,
22,"Nichols, Trent",21y 140d,44 (13-0-31 29.55%),39 (0.89),←,
36,"Nixon, Richard",24y 300d,36 (8-0-28 22.22%),3 (0.08),←,
35,"Pickering, Michael",26y 268d,118 (39-0-79 33.05%),149 (1.26),←,
48,"Ryan, Stephen",20y 50d,21 (6-0-15 28.57%),25 (1.19),←,
17,"Smith, Craig",23y 210d,42 (9-0-33 21.43%),11 (0.26),←,
3,"Weightman, Dale",30y 326d,232 (108-2-122 46.98%),305 (1.31),←,
53,"Young, Barry",20y 60d,26 (8-0-18 30.77%),16 (0.62),←,
Totals,Totals,24y 188d,1568 (625-5-938 39.86%),1328 (0.85),,
C,"Bartlett, Kevin",43y 172d,65 (19-0-46 29.23%),,←,
