North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",28y 237d,222 (103-0-119 46.40%),45 (0.20),←,
16,"Bonar, Aiden",22y 61d,19 (4-0-15 21.05%),5 (0.26),13 (1-0-12 7.69%),
42,"Campbell, Tom",29y 187d,50 (18-0-32 36.00%),28 (0.56),8 (0-0-8 0.00%),5 (0.63)
10,"Cunnington, Ben",29y 312d,218 (110-0-108 50.46%),89 (0.41),←,
9,"Davies-Uniacke, Luke",21y 334d,36 (10-0-26 27.78%),8 (0.22),←,
22,"Goldstein, Todd",32y 311d,259 (122-1-136 47.30%),130 (0.50),←,
43,"Hall, Aaron",30y 180d,130 (37-1-92 28.85%),92 (0.71),27 (4-0-23 14.81%),16 (0.59)
20,"Larkey, Nick",22y 336d,37 (11-0-26 29.73%),50 (1.35),←,
35,"Lazzaro, Charlie",19y 44d,7 (0-0-7 0.00%),2 (0.29),←,
1,"Mahony, Jack",19y 177d,18 (1-0-17 5.56%),7 (0.39),←,
23,"McKay, Ben",23y 135d,23 (2-0-21 8.70%),,←,
31,"Menadue, Connor",24y 231d,43 (23-0-20 53.49%),11 (0.26),4 (0-0-4 0.00%),
29,"Phillips, Will",18y 351d,6 (0-0-6 0.00%),2 (0.33),←,
24,"Powell, Tom",19y 67d,8 (0-0-8 0.00%),3 (0.38),←,
12,"Simpkin, Jy",23y 64d,81 (28-0-53 34.57%),34 (0.42),←,
2,"Stephenson, Jaidyn",22y 113d,62 (34-0-28 54.84%),86 (1.39),8 (0-0-8 0.00%),10 (1.25)
5,"Taylor, Curtis",21y 32d,16 (3-0-13 18.75%),5 (0.31),←,
26,"Thomas, Tarryn",21y 44d,34 (12-0-22 35.29%),27 (0.79),←,
28,"Turner, Kayne",25y 128d,87 (41-0-46 47.13%),54 (0.62),←,
19,"Walker, Josh",28y 177d,109 (40-1-68 37.16%),73 (0.67),24 (3-0-21 12.50%),4 (0.17)
17,"Young, Lachie",22y 32d,16 (4-0-12 25.00%),1 (0.06),8 (0-0-8 0.00%),
7,"Ziebell, Jack",30y 69d,226 (104-0-122 46.02%),163 (0.72),←,
44,"Zurhaar, Cameron",22y 351d,51 (16-0-35 31.37%),51 (1.00),←,
Totals,Totals,24y 125d,1758 (723-3-1032 41.13%),966 (0.55),,
C,"Noble, David",53y 358d,8 (0-0-8 0.00%),,←,
