Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",23y 239d,57 (28-2-27 50.88%),24 (0.42),18 (10-0-8 55.56%),16 (0.89)
17,"Brown, Nathan",22y 163d,68 (41-1-26 61.03%),59 (0.87),←,
19,"Contessa, Adam",23y 206d,35 (22-1-12 64.29%),7 (0.20),←,
26,"Cox, Simon",23y 179d,39 (19-0-20 48.72%),14 (0.36),←,
16,"Croft, Matthew",27y 147d,126 (74-3-49 59.92%),47 (0.37),←,
11,"Curley, Todd",27y 190d,98 (52-2-44 54.08%),40 (0.41),95 (50-2-43 53.68%),39 (0.41)
12,"Dooley, Paul",24y 293d,7 (4-0-3 57.14%),2 (0.29),←,
10,"Eagleton, Nathan",21y 255d,76 (37-2-37 50.00%),66 (0.87),20 (11-0-9 55.00%),21 (1.05)
4,"Garlick, Simon",25y 103d,110 (64-1-45 58.64%),81 (0.74),66 (40-1-25 61.36%),54 (0.82)
3,"Grant, Chris",27y 222d,227 (123-4-100 55.07%),427 (1.88),←,
37,"Hahn, Mitch",19y 73d,6 (5-0-1 83.33%),,←,
9,"Hudson, Paul",30y 2d,217 (131-1-85 60.60%),439 (2.02),83 (51-1-31 62.05%),175 (2.11)
6,"Johnson, Brad",24y 4d,143 (76-3-64 54.20%),132 (0.92),←,
2,"Kolyniuk, Steven",30y 17d,174 (91-1-82 52.59%),194 (1.11),←,
39,"Liberatore, Tony",34y 162d,247 (134-3-110 54.86%),93 (0.38),←,
22,"Murphy, Robert",18y 43d,2 (2-0-0 100.00%),1 (0.50),←,
27,"Penny, Luke",19y 165d,8 (4-0-4 50.00%),3 (0.38),←,
30,"Robbins, Matthew",23y 75d,27 (17-1-9 64.81%),8 (0.30),20 (13-1-6 67.50%),8 (0.40)
36,"Romero, Jose",28y 356d,200 (105-1-94 52.75%),167 (0.83),111 (56-1-54 50.90%),69 (0.62)
5,"Smith, Rohan",27y 52d,167 (92-3-72 55.99%),164 (0.98),←,
7,"West, Scott",25y 251d,167 (89-2-76 53.89%),64 (0.38),←,
15,"Wynd, Scott",30y 179d,234 (123-4-107 53.42%),31 (0.13),←,
Totals,Totals,25y 137d,2435 (1333-35-1067 54.74%),2063 (0.85),,
C,"Wallace, Terry",41y 222d,102 (60-1-41 59.31%),,←,
