Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",20,4,14,34,3,2.0,,14.0,4.0,5.0,8.0,3.0,2.0,1.0,3.0,16.0,17.0,2.0,1.0,4.0,2.0,,94.0
44,"Bock, Nathan",16,7,3,19,,,,2.0,6.0,1.0,1.0,,,,,6.0,10.0,2.0,,6.0,1.0,,86.0
3,"Brennan, Jared",18,6,9,27,,1.0,1.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,,15.0,11.0,,,7.0,,1.0,85.0
30,"Brown, Campbell",10,6,4,14,,,,2.0,4.0,,,2.0,,,,2.0,10.0,1.0,,2.0,,,100.0
39,"Day, Sam",3,2,3,6,,1.0,,,,,,,,,,1.0,5.0,,,,,,59.0
17,"Fraser, Josh",8,5,6,14,1,1.0,15.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,,6.0,8.0,1.0,1.0,2.0,,,84.0
47 ↓,"Gorringe, Daniel",2,,4,6,,,1.0,,,2.0,1.0,,1.0,,,3.0,3.0,,,,,,39.0
5,"Harbrow, Jarrod",8,,8,16,,,,1.0,1.0,1.0,,4.0,2.0,2.0,,6.0,8.0,,,,,,96.0
7,"Hunt, Karmichael",4,3,5,9,,,,5.0,1.0,,1.0,3.0,1.0,3.0,,3.0,8.0,,,7.0,2.0,,87.0
34,"Hutchins, Jack",6,4,4,10,,,,3.0,3.0,,2.0,2.0,,2.0,,4.0,6.0,,,3.0,,,91.0
36,"Iles, Sam",10,3,12,22,,,,1.0,1.0,3.0,4.0,3.0,,,,12.0,11.0,,,1.0,,,80.0
13,"Jolly, Hayden",10,4,10,20,,,,2.0,2.0,,,2.0,,1.0,,5.0,16.0,,,2.0,,,91.0
32 ↑,"Matera, Brandon",5,,3,8,1,,,2.0,,1.0,1.0,3.0,1.0,2.0,,4.0,5.0,,,,,,52.0
18,"McKenzie, Trent",17,5,7,24,2,,,7.0,2.0,6.0,2.0,1.0,2.0,,,5.0,18.0,,,,,1.0,84.0
41,"Prestia, Dion",6,1,9,15,,,,4.0,,2.0,3.0,2.0,,2.0,,7.0,8.0,,,1.0,,,81.0
8,"Russell, Luke",5,4,5,10,,,,2.0,,1.0,,3.0,1.0,1.0,,2.0,8.0,,,1.0,,,96.0
26,"Shaw, Matt",5,3,1,6,,,,1.0,,1.0,,,1.0,,,2.0,5.0,,,,1.0,2.0,80.0
2,"Smith, Zac",5,4,6,11,,1.0,16.0,2.0,,1.0,1.0,3.0,1.0,1.0,,5.0,6.0,1.0,,3.0,,,56.0
25,"Stanley, Danny",11,7,12,23,1,,,2.0,1.0,4.0,3.0,4.0,1.0,1.0,,9.0,13.0,1.0,1.0,1.0,,,92.0
24,"Swallow, David",15,4,13,28,,1.0,,1.0,,4.0,6.0,2.0,,,,14.0,12.0,1.0,1.0,2.0,1.0,2.0,77.0
48,"Tape, Seb",,,8,8,,,,6.0,1.0,,,,,,,5.0,3.0,,,3.0,,,96.0
38,"Wilkinson, Joel",6,4,7,13,1,,,2.0,2.0,2.0,1.0,3.0,,2.0,,6.0,6.0,2.0,,5.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,76,153,343,9,8.0,33.0,67.0,36.0,39.0,42.0,50.0,16.0,23.0,3.0,138.0,197.0,11.0,4.0,50.0,7.0,6.0,
Opposition,Opposition,215,102,164,379,17,10.0,45.0,76.0,25.0,57.0,40.0,46.0,24.0,16.0,3.0,152.0,228.0,26.0,18.0,43.0,7.0,8.0,
