Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",26y 176d,95 (48-0-47 50.53%),18 (0.19),←,
28,"Begley, James",22y 314d,39 (8-2-29 23.08%),7 (0.18),3 (2-0-1 66.67%),
26,"Bickley, Mark",33y 301d,258 (130-0-128 50.39%),76 (0.29),←,
35,"Biglands, Rhett",25y 270d,61 (34-0-27 55.74%),21 (0.34),←,
10,"Bode, Matthew",23y 337d,64 (33-0-31 51.56%),53 (0.83),35 (22-0-13 62.86%),28 (0.80)
5,"Burns, Ronnie",30y 80d,140 (74-2-64 53.57%),251 (1.79),6 (3-0-3 50.00%),12 (2.00)
4,"Clarke, Matthew",29y 256d,190 (94-2-94 50.00%),28 (0.15),60 (32-0-28 53.33%),9 (0.15)
11,"Doughty, Michael",23y 300d,33 (22-0-11 66.67%),14 (0.42),←,
9,"Edwards, Tyson",26y 299d,161 (84-0-77 52.17%),99 (0.61),←,
21,"Gallagher, James",23y 196d,23 (12-0-11 52.17%),9 (0.39),←,
36,"Goodwin, Simon",26y 157d,127 (70-0-57 55.12%),71 (0.56),←,
34,"Hart, Ben",28y 327d,259 (132-1-126 51.16%),42 (0.16),←,
18,"Johncock, Graham",20y 223d,35 (22-0-13 62.86%),17 (0.49),←,
3,"Massie, Kris",23y 2d,63 (38-0-25 60.32%),17 (0.27),20 (12-0-8 60.00%),5 (0.25)
39,"Mattner, Martin",20y 299d,15 (9-0-6 60.00%),1 (0.07),←,
16,"McGregor, Ken",22y 123d,61 (30-0-31 49.18%),24 (0.39),←,
23,"McLeod, Andrew",26y 301d,179 (93-0-86 51.96%),195 (1.09),←,
22,"Perrie, Ian",24y 53d,46 (24-0-22 52.17%),40 (0.87),←,
32,"Ricciuto, Mark",27y 358d,226 (111-1-114 49.34%),188 (0.83),←,
7,"Smart, Nigel",34y 11d,258 (131-1-126 50.97%),112 (0.43),←,
15,"Torney, Jason",25y 350d,128 (65-1-62 51.17%),21 (0.16),10 (6-0-4 60.00%),5 (0.50)
17,"Welsh, Scott",24y 176d,90 (53-0-37 58.89%),131 (1.46),54 (27-0-27 50.00%),101 (1.87)
Totals,Totals,26y 7d,2551 (1317-10-1224 51.63%),1435 (0.56),,
C,"Ayres, Gary",42y 246d,196 (108-1-87 55.36%),,80 (43-0-37 53.75%),
