Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",14,2.0,4.0,18,1.0,,2.0,3.0,2.0,7.0,5.0,2,3.0,,,9,7,,,,,,85.0
5,"Boyd, Matthew",16,9.0,8.0,24,,,,2.0,2.0,2.0,2.0,2,,,,6,17,,,2.0,,,83.0
17,"Boyd, Tom",5,6.0,3.0,8,2.0,,3.0,3.0,,,,2,1.0,,,4,4,2.0,2.0,1.0,,,92.0
49,"Cordy, Ayce",5,4.0,3.0,8,,,3.0,2.0,,2.0,2.0,1,2.0,,,6,2,2.0,,5.0,,2.0,83.0
8,"Crameri, Stewart",8,5.0,7.0,15,2.0,,1.0,5.0,1.0,4.0,,2,1.0,1.0,,5,10,,1.0,2.0,,,89.0
6,"Dahlhaus, Luke",14,4.0,10.0,24,1.0,,,8.0,1.0,5.0,5.0,5,1.0,1.0,,11,13,,1.0,,,1.0,86.0
31,"Dale, Bailey",6,3.0,6.0,12,1.0,1.0,,1.0,,2.0,1.0,2,,,,5,8,,,,,1.0,78.0
29,"Dickson, Tory",12,5.0,2.0,14,7.0,1.0,,1.0,1.0,1.0,1.0,1,,,1.0,4,9,1.0,4.0,1.0,,,84.0
44,"Goodes, Brett",11,6.0,6.0,17,,,,4.0,3.0,1.0,5.0,1,3.0,,,7,10,,,,,,76.0
22 ↓,"Honeychurch, Mitch",3,1.0,,3,,,,4.0,1.0,,2.0,1,1.0,1.0,,2,1,,,,,,42.0
7 ↑,"Hunter, Lachie",4,3.0,4.0,8,,,,3.0,,2.0,,1,3.0,,,3,6,,,,,,31.0
39,"Johannisen, Jason",16,3.0,4.0,20,,,,1.0,6.0,4.0,,4,,,,4,15,,,3.0,2.0,,76.0
46,"Jong, Lin",1,,3.0,4,,,1.0,10.0,,,,2,,1.0,,3,3,,,1.0,,,86.0
2,"Murphy, Robert",17,6.0,12.0,29,,,,3.0,7.0,2.0,2.0,1,2.0,,,10,18,,,,,,84.0
42,"Picken, Liam",14,6.0,7.0,21,,1.0,,7.0,3.0,1.0,1.0,1,3.0,1.0,,8,13,,1.0,1.0,,1.0,90.0
18,"Roberts, Fletcher",6,8.0,9.0,15,,,,1.0,2.0,1.0,,1,,,,5,10,1.0,,6.0,,,92.0
23,"Roughead, Jordan",12,10.0,5.0,17,,,2.0,2.0,5.0,1.0,2.0,2,2.0,2.0,,5,12,1.0,,10.0,,1.0,96.0
25,"Stevens, Koby",9,4.0,9.0,18,,,1.0,8.0,4.0,2.0,,2,1.0,1.0,,1,17,,,,,2.0,90.0
9,"Stringer, Jake",4,2.0,3.0,7,,1.0,,4.0,,4.0,,1,,1.0,,1,6,,,,,2.0,88.0
32,"Talia, Michael",13,7.0,6.0,19,,,,,4.0,,,3,1.0,1.0,,5,14,1.0,,6.0,,,100.0
3,"Wallis, Mitch",5,5.0,7.0,12,,,,4.0,,3.0,4.0,1,1.0,1.0,,5,6,,1.0,,,,84.0
10,"Wood, Easton",10,9.0,6.0,16,,,,2.0,2.0,2.0,1.0,3,,,,5,10,2.0,,6.0,,1.0,86.0
Totals,Totals,205,108.0,124.0,329,14.0,4.0,13.0,78.0,44.0,46.0,33.0,41,25.0,11.0,1.0,114,211,10.0,10.0,44.0,2.0,11.0,
Opposition,Opposition,226,115.0,161.0,387,15.0,11.0,69.0,55.0,30.0,63.0,38.0,49,11.0,25.0,5.0,145,240,17.0,15.0,39.0,2.0,14.0,
