Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",23y 277d,47 (30-2-15 65.96%),48 (1.02),←,
14,"Calthorpe, David",21y 360d,43 (26-1-16 61.63%),33 (0.77),←,
9,"Cockatoo-Collins, Che",20y 160d,29 (17-2-10 62.07%),43 (1.48),←,
7,"Daniher, Chris",29y 134d,84 (48-3-33 58.93%),22 (0.26),←,
20,"Darcy, Tim",31y 209d,188 (106-2-80 56.91%),86 (0.46),12 (10-2-0 91.67%),3 (0.25)
38,"Denham, Sean",26y 105d,115 (67-3-45 59.57%),49 (0.43),71 (43-3-25 62.68%),28 (0.39)
22,"Doolan, Ben",22y 214d,44 (19-2-23 45.45%),4 (0.09),19 (12-1-6 65.79%),
31,"Fletcher, Dustin",20y 97d,47 (32-2-13 70.21%),5 (0.11),←,
39,"Hardwick, Damien",22y 359d,29 (18-1-10 63.79%),7 (0.24),←,
1,"Harvey, Mark",30y 62d,171 (114-2-55 67.25%),164 (0.96),←,
5,"Hird, James",22y 189d,59 (36-3-20 63.56%),105 (1.78),←,
13,"Long, Michael",25y 315d,121 (79-2-40 66.12%),90 (0.74),←,
2,"Mercuri, Mark",21y 172d,54 (35-2-17 66.67%),69 (1.28),←,
24,"Misiti, Joe",20y 276d,60 (37-3-20 64.17%),25 (0.42),←,
43,"Morgan, Danny",20y 357d,7 (5-1-1 78.57%),2 (0.29),←,
41,"OConnor, Ryan",21y 46d,19 (11-2-6 63.16%),16 (0.84),←,
10,"ODonnell, Gary",30y 92d,176 (109-3-64 62.78%),67 (0.38),←,
19,"Somerville, Peter",27y 35d,95 (59-2-34 63.16%),79 (0.83),←,
12,"Symons, Michael",23y 330d,57 (36-2-19 64.91%),64 (1.12),←,
4,"Wanganeen, Gavin",22y 55d,101 (58-3-40 58.91%),49 (0.49),←,
35,"Young, Barry",25y 47d,81 (36-1-44 45.06%),45 (0.56),28 (17-1-10 62.50%),22 (0.79)
Totals,Totals,24y 116d,1627 (978-44-605 60.11%),1072 (0.66),,
C,"Sheedy, Kevin",47y 231d,348 (225-4-119 65.23%),,←,
