Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",7,5,1,8,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,5,3,2.0,4.0,3.0,,,77.0
26,"Bice, Riley",20,15,6,26,,,,2.0,4.0,7.0,,3.0,,,,6,19,1.0,,2.0,2.0,2.0,85.0
22,"Blakey, Nick",11,5,3,14,,,,1.0,2.0,1.0,,1.0,2.0,,,5,8,,,1.0,,,81.0
16,"Campbell, Braeden",11,4,4,15,1.0,1.0,,2.0,1.0,5.0,,3.0,,1.0,,2,12,,1.0,,1.0,1.0,83.0
33,"Cleary, Caiden",7,3,5,12,,2.0,,6.0,1.0,2.0,2.0,,2.0,,,5,8,,,1.0,,,79.0
13,"Florent, Oliver",12,12,6,18,1.0,,,,2.0,4.0,2.0,2.0,1.0,,,6,13,,1.0,,,1.0,90.0
4,"Grundy, Brodie",8,1,12,20,,,21.0,4.0,,2.0,6.0,4.0,4.0,3.0,,13,9,,,1.0,1.0,,76.0
29,"Hamling, Joel",5,3,2,7,,,,2.0,,,,1.0,2.0,1.0,,2,5,,,8.0,,,90.0
40,"Hanily, Tom",6,5,7,13,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,5,8,,3.0,,,1.0,68.0
9,"Hayward, Will",12,6,3,15,4.0,1.0,,3.0,,4.0,,2.0,1.0,1.0,3.0,4,10,1.0,3.0,1.0,,2.0,87.0
5,"Heeney, Isaac",14,4,5,19,,,,3.0,1.0,5.0,6.0,2.0,,,2.0,9,10,,,2.0,,2.0,77.0
17,"Jordon, James",8,5,8,16,,1.0,,3.0,1.0,4.0,3.0,,1.0,,,6,10,,1.0,,,,93.0
19,"Ladhams, Peter",7,4,7,14,1.0,,7.0,1.0,1.0,,1.0,3.0,,,,2,11,,2.0,,1.0,1.0,70.0
44,"Lloyd, Jake",19,12,5,24,,1.0,,2.0,1.0,3.0,,3.0,2.0,,,6,19,,1.0,2.0,1.0,,79.0
30,"McCartin, Tom",10,9,2,12,,,,,1.0,1.0,,2.0,,1.0,,4,8,3.0,,4.0,,,95.0
2,"McLean, Hayden",4,3,4,8,1.0,,2.0,1.0,1.0,2.0,,,,,,4,4,,1.0,1.0,,,76.0
24,"Rampe, Dane",10,6,3,13,,,,3.0,,,1.0,1.0,1.0,,,3,10,,,3.0,,,78.0
34,"Roberts, Matt",13,6,7,20,1.0,,,1.0,4.0,1.0,1.0,2.0,,1.0,,1,16,,,,,,92.0
8,"Rowbottom, James",12,3,8,20,,,,6.0,3.0,4.0,7.0,5.0,1.0,,1.0,10,9,,,,,2.0,76.0
12 ↑,"Sheldrick, Angus",8,3,4,12,1.0,,,1.0,,5.0,2.0,6.0,,,,5,7,,,,,,24.0
1 ↓,"Warner, Chad",6,2,4,10,2.0,,,,,1.0,2.0,3.0,,1.0,,4,5,,1.0,,,1.0,59.0
37,"Warner, Corey",8,2,3,11,,1.0,,2.0,1.0,2.0,1.0,2.0,,1.0,,3,9,,,2.0,,,85.0
15,"Wicks, Sam",12,2,2,14,,,,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,5,9,,,,3.0,1.0,79.0
Totals,Totals,230,120,111,341,18.0,9.0,31.0,49.0,29.0,56.0,38.0,52.0,21.0,15.0,6.0,115,222,7.0,18.0,31.0,9.0,14.0,
Opposition,Opposition,214,112,179,393,8.0,4.0,24.0,48.0,36.0,37.0,30.0,56.0,15.0,21.0,,112,278,5.0,8.0,26.0,9.0,6.0,
