Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",7,2,7,14,,,,2.0,1.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,
17,"Burns, Scott",12,4,12,24,,,,5.0,2.0,4.0,10.0,2.0,,,,,,,,,,,
28,"Crosisca, Gavin",13,2,9,22,,,,4.0,6.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,
39,"Crow, Scott",9,1,5,14,1,,,1.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,
43,"Godden, Luke",9,,3,12,,,,1.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,,,
40,"King, Clinton",14,3,5,19,1,2.0,,8.0,1.0,5.0,,3.0,1.0,,2.0,,,,,,,,
33,"Liddell, Chad",9,4,8,17,1,,,2.0,,5.0,,4.0,1.0,4.0,,,,,,,,,
8,"Mahoney, Josh",4,,3,7,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27,"McDonald, Alex",9,2,11,20,,,1.0,6.0,1.0,4.0,6.0,,1.0,1.0,,,,,,,,,
48,"Michael, Mal",5,3,,5,2,2.0,1.0,3.0,,,,,,,,,,,,,,,
1,"Monkhorst, Damian",8,3,5,13,1,,30.0,,3.0,3.0,3.0,,3.0,2.0,,,,,,,,,
6,"Patterson, Stephen",11,,7,18,,1.0,,3.0,,7.0,4.0,2.0,,1.0,,,,,,,,,
35,"Prestigiacomo, Simon",3,1,2,5,,,,,1.0,,,,1.0,,,,,,,,,,
46,"Raso, Frankie",7,3,3,10,1,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,
3,"Richardson, Mark",5,1,1,6,,,4.0,4.0,,4.0,2.0,,,1.0,,,,,,,,,
23,"Rocca, Anthony",3,2,1,4,1,,,,,1.0,,1.0,,1.0,,,,,,,,,
36,"Rocca, Saverio",6,5,3,9,1,3.0,4.0,1.0,,4.0,,1.0,1.0,,,,,,,,,,
12,"Schauble, Andrew",4,3,8,12,,,5.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
20,"Tarrant, Chris",,,,,,,,,,,,,,,,,,,,,,,
14,"Watson, Shane",7,1,2,9,,,,1.0,2.0,2.0,,,2.0,1.0,,,,,,,,,
22,"Wild, Jason",2,,1,3,1,,,,,,,1.0,,,,,,,,,,,
10,"Williams, Paul",19,6,,19,,,,3.0,5.0,6.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,46,96,262,10,11.0,45.0,48.0,35.0,59.0,39.0,25.0,18.0,15.0,5.0,,,,,,,,
Opposition,Opposition,171,63,132,303,9,7.0,29.0,22.0,38.0,49.0,54.0,40.0,15.0,18.0,1.0,,,,,,,,
