Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 289d,70 (47-0-23 67.14%),50 (0.71),←,
7,"Ayres, Gary",32y 306d,266 (194-1-71 73.12%),70 (0.26),←,
29,"Baxter, Darren",28y 134d,143 (73-3-67 52.10%),28 (0.20),14 (10-0-4 71.43%),
5,"Collins, Andrew",28y 97d,140 (102-0-38 72.86%),33 (0.24),←,
3,"Condon, Anthony",25y 237d,97 (70-0-27 72.16%),35 (0.36),←,
26,"Cooper, Paul",25y 116d,43 (30-0-13 69.77%),5 (0.12),←,
9,"Crawford, Shane",18y 325d,16 (11-0-5 68.75%),14 (0.88),←,
13,"Dear, Paul",26y 215d,86 (61-0-25 70.93%),64 (0.74),←,
19,"Dunstall, Jason",28y 351d,184 (141-0-43 76.63%),880 (4.78),←,
16,"Gowers, Andrew",24y 111d,61 (44-0-17 72.13%),34 (0.56),←,
6,"Hall, Tony",28y 318d,93 (72-0-21 77.42%),135 (1.45),←,
17,"Hudson, Paul",23y 11d,68 (49-0-19 72.06%),148 (2.18),←,
11,"Jarman, Darren",26y 184d,63 (43-0-20 68.25%),92 (1.46),←,
1,"Jencke, Ray",27y 128d,133 (95-0-38 71.43%),24 (0.18),←,
24,"Langford, Chris",30y 210d,233 (174-1-58 74.89%),31 (0.13),←,
12,"Lawrence, Stephen",24y 100d,82 (56-0-26 68.29%),17 (0.21),←,
21,"Nugent, Glenn",21y 265d,18 (14-0-4 77.78%),10 (0.56),←,
44,"Platten, John",30y 136d,172 (127-0-45 73.84%),178 (1.03),←,
18,"Pritchard, Darrin",27y 132d,142 (104-0-38 73.24%),82 (0.58),←,
25,"Taylor, Jason",24y 311d,32 (16-0-16 50.00%),17 (0.53),25 (15-0-10 60.00%),13 (0.52)
Totals,Totals,26y 162d,2142 (1523-5-614 71.10%),1947 (0.91),,
C,"Joyce, Alan",50y 283d,88 (65-0-23 73.86%),,←,
