Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 289d,39 (21-0-18 53.85%),17 (0.44),←,
20,"Brogan, Dean",30y 154d,129 (82-1-46 63.95%),41 (0.32),←,
7,"Burgoyne, Peter",31y 108d,231 (130-3-98 56.93%),192 (0.83),←,
27,"Carlile, Alipate",22y 17d,40 (19-0-21 47.50%),1 (0.03),←,
1,"Cassisi, Domenic",26y 237d,135 (79-1-55 58.89%),57 (0.42),←,
30,"Chaplin, Troy",23y 83d,69 (35-1-33 51.45%),8 (0.12),←,
35,"Cornes, Chad",29y 186d,206 (125-1-80 60.92%),161 (0.78),←,
18,"Cornes, Kane",26y 132d,170 (101-1-68 59.71%),70 (0.41),←,
41,"Davenport, Jason",23y 255d,2 (1-0-1 50.00%),1 (0.50),←,
33,"Ebert, Brett",25y 180d,106 (54-1-51 51.42%),156 (1.47),←,
17,"Gray, Robbie",21y 48d,23 (11-0-12 47.83%),33 (1.43),←,
22,"Hartlett, Hamish",18y 276d,4 (3-0-1 75.00%),,←,
29,"Krakouer, Nathan",21y 12d,22 (14-0-8 63.64%),6 (0.27),←,
5,"Lade, Brendon",32y 311d,220 (124-3-93 57.05%),173 (0.79),←,
44,"Logan, Tom",23y 319d,44 (19-0-25 43.18%),11 (0.25),41 (19-0-22 46.34%),11 (0.27)
4,"Motlop, Daniel",27y 62d,105 (47-1-57 45.24%),178 (1.70),58 (27-0-31 46.55%),125 (2.16)
6,"Pearce, Danyle",23y 40d,79 (38-0-41 48.10%),48 (0.61),←,
36,"Pettigrew, Michael",24y 62d,84 (40-0-44 47.62%),25 (0.30),←,
15,"Rodan, David",25y 221d,119 (47-0-72 39.50%),96 (0.81),54 (28-0-26 51.85%),53 (0.98)
9,"Surjan, Jacob",23y 275d,74 (40-0-34 54.05%),11 (0.15),←,
21,"Thomas, Matt",22y 79d,22 (8-0-14 36.36%),5 (0.23),←,
16,"Tredrea, Warren",30y 144d,235 (136-2-97 58.30%),515 (2.19),←,
Totals,Totals,25y 59d,2158 (1174-15-969 54.40%),1805 (0.84),,
C,"Williams, Mark",50y 269d,244 (141-2-101 58.20%),,←,
