St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 340d,31 (7-1-23 24.19%),4 (0.13),←,
21,"Beetham, Caydn",20y 47d,32 (5-1-26 17.19%),9 (0.28),←,
22,"Begley, James",21y 279d,26 (4-2-20 19.23%),4 (0.15),←,
27,"Blake, Jason",21y 43d,30 (6-1-23 21.67%),6 (0.20),←,
11,"Callaghan, Craig",26y 49d,113 (31-1-81 27.88%),94 (0.83),18 (3-1-14 19.44%),25 (1.39)
16,"Capuano, Mathew",26y 237d,97 (62-1-34 64.43%),34 (0.35),15 (2-1-12 16.67%),10 (0.67)
20,"Clarke, Xavier",18y 211d,3 (0-1-2 16.67%),1 (0.33),←,
18,"Cripps, Jason",25y 195d,45 (24-1-20 54.44%),8 (0.18),←,
26,"Dal Santo, Nick",18y 64d,2 (0-1-1 25.00%),1 (0.50),←,
7,"Hayes, Lenny",22y 103d,56 (14-2-40 26.79%),23 (0.41),←,
8,"Hudghton, Max",25y 237d,107 (41-2-64 39.25%),8 (0.07),←,
5,"Jones, Austinn",25y 211d,146 (58-2-86 40.41%),106 (0.73),←,
33,"Knobel, Trent",21y 339d,18 (10-1-7 58.33%),,5 (1-1-3 30.00%),
15,"Lawrence, Steven",25y 343d,90 (41-3-46 47.22%),45 (0.50),9 (1-1-7 16.67%),2 (0.22)
44,"Milne, Stephen",22y 50d,22 (4-1-17 20.45%),37 (1.68),←,
25,"Oliver, Chris",19y 292d,5 (1-1-3 30.00%),1 (0.20),←,
1,"Peckett, Justin",29y 204d,175 (71-2-102 41.14%),25 (0.14),←,
12,"Riewoldt, Nick",19y 192d,11 (2-1-8 22.73%),3 (0.27),←,
40,"Schwarze, Troy",20y 125d,12 (2-1-9 20.83%),3 (0.25),←,
4,"Thompson, Andrew",29y 188d,114 (45-2-67 40.35%),68 (0.60),←,
13,"Voss, Brett",24y 64d,59 (24-2-33 42.37%),22 (0.37),24 (5-1-18 22.92%),11 (0.46)
30,"Wulf, Daniel",21y 343d,9 (1-1-7 16.67%),3 (0.33),←,
Totals,Totals,23y 39d,1203 (453-31-719 37.66%),505 (0.42),,
C,"Thomas, Grant",44y 72d,12 (2-1-9 20.83%),,←,
