Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",6,1.0,7,13,,,23.0,,,2.0,1.0,,,1.0,,3,8,,,,,,
29,"Beaumont, Simon",7,4.0,4,11,,,,1.0,3.0,1.0,,2.0,2.0,,,3,5,,,1.0,,,
21,"Bradley, Craig",15,1.0,6,21,1.0,,,4.0,,8.0,6.0,2.0,,,,9,12,,,1.0,4.0,,
16,"Camporeale, Scott",18,2.0,7,25,3.0,1.0,,4.0,3.0,5.0,3.0,3.0,,,,8,17,,,1.0,1.0,,
39,"Christou, Ang",5,,4,9,,,,2.0,2.0,,1.0,2.0,1.0,1.0,,4,4,,,,,,
31,"Fletcher, Simon",15,5.0,9,24,,,,,3.0,6.0,,2.0,,2.0,,10,15,1.0,,1.0,2.0,,
45,"Franchina, Anthony",8,1.0,8,16,1.0,,,3.0,1.0,3.0,6.0,1.0,1.0,4.0,,11,5,,,3.0,,,
4,"Hamill, Aaron",11,5.0,4,15,1.0,,2.0,4.0,,4.0,2.0,2.0,1.0,2.0,,8,9,,1.0,1.0,,,
9,"Hickmott, Adrian",6,7.0,12,18,,1.0,,4.0,,1.0,4.0,,1.0,2.0,2.0,9,10,1.0,1.0,2.0,1.0,,
37,"Hotton, Trent",6,3.0,9,15,1.0,1.0,7.0,,,1.0,2.0,,,,,6,8,,1.0,1.0,,,
33,"Houlihan, Ryan",3,1.0,4,7,1.0,,,,,,,,,1.0,,2,5,,,,,,
27,"Hulme, Darren",3,2.0,5,8,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,5,2,,1.0,,,,
43,"Koutoufides, Anthony",15,9.0,13,28,1.0,1.0,1.0,3.0,,5.0,6.0,2.0,1.0,1.0,,13,15,2.0,1.0,1.0,,,
12,"Lappin, Matthew",12,8.0,9,21,3.0,1.0,,2.0,,6.0,1.0,3.0,,,1.0,6,15,1.0,2.0,,2.0,,
10,"Mansfield, Michael",13,4.0,2,15,2.0,,,4.0,3.0,2.0,3.0,3.0,,,,5,11,,,2.0,,,
22,"Manton, Glenn",1,1.0,2,3,,,1.0,,,,,,,,,2,1,,,1.0,,,
5,"McKay, Andrew",7,4.0,6,13,,1.0,,2.0,1.0,,,2.0,,2.0,,4,9,,1.0,1.0,,,
7,"Ratten, Brett",23,6.0,12,35,2.0,1.0,,3.0,1.0,4.0,6.0,4.0,1.0,1.0,3.0,15,22,1.0,2.0,5.0,,,
23,"Rice, Dean",11,2.0,4,15,,,,1.0,6.0,1.0,2.0,1.0,4.0,1.0,,7,9,1.0,,2.0,,,
14,"Sexton, Michael",8,2.0,2,10,,,,1.0,3.0,,,3.0,1.0,2.0,,4,5,,,2.0,,,
1,"Silvagni, Stephen",10,7.0,7,17,,,,1.0,5.0,,4.0,1.0,1.0,,,10,8,2.0,,2.0,,,
8,"Whitnall, Lance",6,5.0,2,8,3.0,1.0,3.0,,,1.0,,1.0,,,,7,4,3.0,3.0,,,,
Totals,Totals,209,80.0,138,347,20.0,8.0,37.0,42.0,31.0,51.0,47.0,35.0,15.0,21.0,6.0,151,199,12.0,13.0,27.0,10.0,,
Opposition,Opposition,181,69.0,102,283,11.0,12.0,33.0,46.0,24.0,51.0,35.0,26.0,21.0,15.0,,123,156,10.0,8.0,19.0,8.0,,
