Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bartlett, Trent",3,3,7.0,10,1.0,,4.0,,,3.0,,1.0,,,,6,5.0,2.0,1.0,1.0,,,
17,"Brown, Nathan",20,9,12.0,32,1.0,,,1.0,6.0,4.0,1.0,3.0,2.0,1.0,,9,24.0,1.0,,2.0,4.0,,
19,"Contessa, Adam",6,4,8.0,14,,,,2.0,7.0,,3.0,4.0,,1.0,,6,9.0,,,1.0,2.0,,
26,"Cox, Simon",21,13,5.0,26,,,,1.0,10.0,4.0,1.0,2.0,3.0,,,4,17.0,1.0,,2.0,,,
16,"Croft, Matthew",6,5,3.0,9,,,,2.0,3.0,,,,,,,2,6.0,2.0,,1.0,,,
11,"Curley, Todd",7,2,3.0,10,,,,2.0,2.0,,1.0,3.0,,,,5,6.0,1.0,,1.0,1.0,,
12,"Dooley, Paul",2,3,3.0,5,,,3.0,,,1.0,,1.0,,,,2,3.0,1.0,,1.0,,,
10,"Eagleton, Nathan",8,3,1.0,9,1.0,,,1.0,,4.0,,,2.0,,,2,6.0,,1.0,1.0,1.0,,
4,"Garlick, Simon",7,4,2.0,9,2.0,,,1.0,,1.0,,,1.0,1.0,,2,7.0,,1.0,4.0,,,
3,"Grant, Chris",26,12,3.0,29,2.0,,1.0,1.0,7.0,1.0,2.0,2.0,2.0,,,14,15.0,5.0,,2.0,,,
37,"Hahn, Mitch",4,5,9.0,13,,,,,1.0,1.0,,,1.0,,,6,8.0,1.0,,4.0,,,
9,"Hudson, Paul",11,6,2.0,13,,4.0,,,,2.0,,1.0,,,,6,7.0,,2.0,2.0,3.0,,
6,"Johnson, Brad",19,8,5.0,24,2.0,2.0,,5.0,1.0,2.0,1.0,1.0,1.0,2.0,,9,14.0,3.0,3.0,1.0,,,
2,"Kolyniuk, Steven",6,3,,6,3.0,,,1.0,,2.0,,,1.0,1.0,,2,3.0,1.0,2.0,,,,
35,"Kretiuk, Steven",10,4,4.0,14,,,,3.0,4.0,,2.0,2.0,,,,8,6.0,1.0,,1.0,,,
39,"Liberatore, Tony",15,2,6.0,21,1.0,,,9.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,4,17.0,,,,,,
22,"Murphy, Robert",5,2,2.0,7,,,,,1.0,1.0,,1.0,,,,1,6.0,,,2.0,,,
30,"Robbins, Matthew",1,1,,1,,1.0,,,,,,1.0,,,,1,,1.0,1.0,,,,
36,"Romero, Jose",19,7,14.0,33,,1.0,,1.0,2.0,5.0,8.0,1.0,1.0,1.0,,12,20.0,,1.0,,4.0,,
5,"Smith, Rohan",5,3,,5,1.0,,,1.0,,1.0,,1.0,1.0,,,1,4.0,,2.0,,,,
7,"West, Scott",13,4,17.0,30,,,,2.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,14,14.0,,,1.0,,,
15,"Wynd, Scott",5,5,11.0,16,,,23.0,1.0,,,5.0,1.0,1.0,1.0,,10,6.0,2.0,,3.0,,,
Totals,Totals,219,108,117.0,336,14.0,8.0,31.0,34.0,51.0,41.0,31.0,30.0,19.0,10.0,4.0,126,203.0,22.0,14.0,30.0,15.0,,
Opposition,Opposition,213,116,110.0,323,12.0,9.0,26.0,33.0,25.0,68.0,38.0,41.0,10.0,19.0,2.0,106,215.0,16.0,19.0,40.0,19.0,,
