Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Banks, Denis",12,6,7,19,1,2.0,,,,,,,1.0,1.0,,,,,,,,,
17,"Barwick, Doug",11,1,5,16,,1.0,,,,,,,1.0,,,,,,,,,,
26,"Brown, Gavin",15,8,10,25,3,3.0,,,,,,,,,,,,,,,,,
21,"Christian, Michael",5,3,1,6,1,2.0,3.0,1.0,,,,,,2.0,,,,,,,,,
28,"Crosisca, Gavin",14,4,9,23,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
35,"Daicos, Peter",7,4,3,10,3,2.0,,1.0,,,,,1.0,,,,,,,,,,
2,"Francis, Tony",12,7,8,20,3,,,1.0,,,,,1.0,2.0,,,,,,,,,
3,"Gayfer, Michael",3,,5,8,,,,2.0,,,,,1.0,3.0,,,,,,,,,
23,"Kelly, Craig",12,8,6,18,,,,1.0,,,,,1.0,1.0,,,,,,,,,
30,"Manson, James",9,7,5,14,2,2.0,10.0,,,,,,1.0,2.0,,,,,,,,,
34,"McGuane, Mick",17,9,11,28,1,1.0,,1.0,,,,,,,3.0,,,,,,,,
5,"McKeown, Ron",7,1,2,9,,,,,,,,,2.0,1.0,,,,,,,,,
42,"Millane, Darren",20,9,5,25,,,,1.0,,,,,2.0,,1.0,,,,,,,,
1,"Monkhorst, Damian",4,4,8,12,,,15.0,3.0,,,,,1.0,1.0,,,,,,,,,
7,"Morwood, Shane",8,1,9,17,,,,3.0,,,,,,1.0,,,,,,,,,
13,"Richardson, Alan",16,4,3,19,1,1.0,,2.0,,,,,2.0,,,,,,,,,,
29,"Russell, Scott",15,3,8,23,2,1.0,,,,,,,,,,,,,,,,,
22,"Shaw, Tony",14,5,13,27,1,,,1.0,,,,,4.0,5.0,,,,,,,,,
24,"Turner, Jamie",6,1,,6,1,,,,,,,,,,,,,,,,,,
19,"Wright, Graham",12,4,5,17,1,,,3.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,89,123,342,21,21.0,28.0,21.0,,,,,21.0,21.0,4.0,,,,,,,,
Opposition,Opposition,174,61,86,260,19,9.0,16.0,16.0,,,,,21.0,21.0,2.0,,,,,,,,
