Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Baldwin, Marcus",3.0,3.0,,3,3.0,,,,,,,,,,,3,,3.0,3.0,,,,
9,"Bizzell, Clint",3.0,4.0,5.0,8,1.0,,,4.0,,2.0,,1.0,,,,5,3.0,3.0,1.0,,,,
8,"Burns, Ronnie",12.0,3.0,5.0,17,4.0,3.0,,2.0,,5.0,2.0,1.0,2.0,2.0,,11,6.0,1.0,2.0,,2.0,,
14,"Clarke, David",11.0,4.0,4.0,15,2.0,,,,1.0,5.0,1.0,3.0,,1.0,,3,14.0,,,2.0,1.0,,
11,"Corey, Joel",6.0,3.0,5.0,11,,,,,,1.0,1.0,,,,,3,8.0,,1.0,,,,
7,"Graham, Ben",15.0,5.0,4.0,19,,,,2.0,8.0,4.0,1.0,3.0,,2.0,,6,10.0,2.0,,1.0,,,
37,"Harley, Tom",6.0,3.0,1.0,7,,,,1.0,,,,,,,,4,3.0,1.0,,,,,
32,"Hocking, Garry",11.0,3.0,7.0,18,1.0,,,2.0,,4.0,4.0,3.0,1.0,2.0,,9,8.0,,,1.0,,,
3,"Houlihan, Adam",9.0,7.0,4.0,13,2.0,,,1.0,1.0,7.0,3.0,,,1.0,,4,9.0,,1.0,,1.0,,
13,"Kilpatrick, Glenn",7.0,,3.0,10,,,,2.0,,2.0,5.0,,2.0,,,5,6.0,,,1.0,,,
1,"King, Steven",11.0,3.0,8.0,19,2.0,,22.0,2.0,,2.0,7.0,1.0,2.0,2.0,,10,9.0,1.0,1.0,1.0,,,
45,"Ling, Cameron",,,1.0,1,,,,,,,,,,,,1,,,,,,,
17,"McGrath, Tim",8.0,2.0,6.0,14,,,,3.0,2.0,1.0,,2.0,1.0,,,3,10.0,,,3.0,,,
39,"Milburn, Darren",15.0,4.0,7.0,22,,,,1.0,2.0,5.0,6.0,,1.0,,,8,14.0,,,1.0,1.0,,
21,"Mooney, Cameron",5.0,4.0,3.0,8,2.0,1.0,,,1.0,1.0,,2.0,,,,5,3.0,2.0,3.0,,,,
27,"Sanderson, Brenton",6.0,3.0,3.0,9,,,,1.0,4.0,,,3.0,,1.0,,1,8.0,,,1.0,,,
30,"Scarlett, Matthew",3.0,,4.0,7,,,,1.0,,1.0,,2.0,,3.0,,3,4.0,,,1.0,,,
12,"Sholl, Brad",15.0,5.0,5.0,20,,,,,5.0,2.0,2.0,,2.0,,,7,12.0,,,1.0,,,
4,"Snell, Jason",14.0,6.0,14.0,28,,1.0,,1.0,1.0,4.0,4.0,,1.0,1.0,,14,13.0,,,1.0,,,
6,"Spriggs, David",9.0,1.0,5.0,14,,1.0,,1.0,3.0,3.0,2.0,4.0,2.0,2.0,,9,8.0,,,,1.0,,
20,"Steinfort, Carl",6.0,4.0,8.0,14,,,,,4.0,1.0,,,1.0,,,4,10.0,,,1.0,,,
40,"Wojcinski, David",4.0,1.0,2.0,6,,,,1.0,2.0,1.0,,,1.0,1.0,,2,3.0,,,,,,
Totals,Totals,179.0,68.0,104.0,283,17.0,6.0,22.0,25.0,34.0,51.0,38.0,25.0,16.0,18.0,,120,161.0,13.0,12.0,15.0,6.0,,
Opposition,Opposition,197.0,79.0,113.0,310,18.0,18.0,33.0,24.0,30.0,62.0,37.0,19.0,18.0,16.0,6.0,133,173.0,20.0,20.0,22.0,12.0,,
