Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 330d,101 (62-1-38 61.88%),6 (0.06),83 (55-1-27 66.87%),2 (0.02)
20,"Brogan, Dean",25y 174d,42 (31-0-11 73.81%),17 (0.40),←,
8,"Burgoyne, Shaun",21y 228d,53 (41-0-12 77.36%),77 (1.45),←,
25,"Cassisi, Domenic",21y 257d,29 (22-0-7 75.86%),4 (0.14),←,
26,"Cochrane, Stuart",25y 321d,83 (46-0-37 55.42%),15 (0.18),33 (23-0-10 69.70%),4 (0.12)
35,"Cornes, Chad",24y 206d,108 (68-1-39 63.43%),108 (1.00),←,
18,"Cornes, Kane",21y 152d,55 (39-0-16 70.91%),22 (0.40),←,
17,"Dew, Stuart",24y 292d,124 (71-2-51 58.06%),192 (1.55),←,
33,"Ebert, Brett",20y 200d,10 (6-0-4 60.00%),17 (1.70),←,
11,"Hardwick, Damien",31y 292d,196 (133-1-62 68.11%),13 (0.07),43 (32-0-11 74.42%),
38,"James, Roger",28y 228d,123 (73-2-48 60.16%),78 (0.63),←,
5,"Lade, Brendon",27y 331d,110 (62-2-46 57.27%),75 (0.68),←,
22,"Mahoney, Josh",26y 218d,35 (12-0-23 34.29%),14 (0.40),5 (2-0-3 40.00%),4 (0.80)
15,"Pickett, Byron",26y 299d,148 (95-0-53 64.19%),128 (0.86),28 (21-0-7 75.00%),47 (1.68)
27,"Poulton, Jared",27y 45d,81 (51-1-29 63.58%),18 (0.22),←,
31,"Salopek, Steven",18y 350d,20 (14-0-6 70.00%),10 (0.50),←,
6,"Schofield, Jarrad",29y 127d,180 (111-1-68 61.94%),116 (0.64),117 (72-1-44 61.97%),82 (0.70)
28,"Thurstans, Toby",23y 296d,21 (14-0-7 66.67%),11 (0.52),←,
16,"Tredrea, Warren",25y 164d,141 (83-1-57 59.22%),299 (2.12),←,
2,"Wakelin, Darryl",29y 299d,188 (104-1-83 55.59%),12 (0.06),73 (51-0-22 69.86%),4 (0.05)
4,"Wanganeen, Gavin",30y 353d,266 (157-5-104 59.96%),170 (0.64),139 (84-2-53 61.15%),107 (0.77)
21,"Wilson, Michael",27y 197d,124 (64-3-57 52.82%),40 (0.32),←,
Totals,Totals,25y 327d,2238 (1359-21-858 60.72%),1442 (0.64),,
C,"Williams, Mark",45y 289d,129 (79-1-49 61.63%),,←,
