North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",23y 6d,108 (61-0-47 56.48%),15 (0.14),←,
50,"Brown, Ben",22y 303d,32 (24-0-8 75.00%),49 (1.53),←,
10,"Cunnington, Ben",24y 81d,122 (68-0-54 55.74%),54 (0.44),←,
15,"Dal Santo, Nick",31y 209d,299 (172-5-122 58.36%),150 (0.50),39 (27-0-12 69.23%),10 (0.26)
11,"Firrito, Michael",31y 296d,252 (129-2-121 51.59%),29 (0.12),←,
27,"Garner, Taylor",21y 254d,12 (9-0-3 75.00%),5 (0.42),←,
43,"Gibson, Sam",29y 115d,84 (51-0-33 60.71%),32 (0.38),←,
22,"Goldstein, Todd",27y 80d,148 (81-1-66 55.07%),70 (0.47),←,
6,"Hansen, Lachlan",27y 33d,132 (68-1-63 51.89%),76 (0.58),←,
29,"Harvey, Brent",37y 128d,408 (223-3-182 55.02%),482 (1.18),←,
4,"Higgins, Shaun",27y 199d,152 (73-1-78 48.36%),165 (1.09),23 (15-0-8 65.22%),37 (1.61)
5,"Jacobs, Ben",23y 253d,69 (31-0-38 44.93%),9 (0.13),43 (26-0-17 60.47%),4 (0.09)
34,"Macmillan, Jamie",23y 361d,80 (45-0-35 56.25%),33 (0.41),←,
21,"McDonald, Luke",20y 222d,37 (23-0-14 62.16%),1 (0.03),←,
20,"Petrie, Drew",32y 339d,292 (147-3-142 50.86%),401 (1.37),←,
9,"Swallow, Andrew",28y 109d,185 (95-1-89 51.62%),76 (0.41),←,
12,"Thomas, Lindsay",27y 203d,173 (87-2-84 50.87%),283 (1.64),←,
16,"Thompson, Scott",29y 133d,159 (79-2-78 50.31%),6 (0.04),←,
40,"Turner, Kayne",19y 262d,18 (12-0-6 66.67%),15 (0.83),←,
30,"Waite, Jarrad",32y 227d,206 (81-4-121 40.29%),294 (1.43),22 (15-0-7 68.18%),42 (1.91)
19,"Wright, Sam",25y 66d,107 (59-0-48 55.14%),56 (0.52),←,
7,"Ziebell, Jack",24y 203d,123 (63-0-60 51.22%),71 (0.58),←,
Totals,Totals,26y 335d,3198 (1681-25-1492 52.56%),2372 (0.74),,
C,"Scott, Brad",39y 139d,134 (74-0-60 55.22%),,←,
