North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",8,3,6,14,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Archer, Glenn",13,9,4,17,,,,2.0,,,,,1.0,2.0,,,,,,,,,
12,"Blakey, John",10,,1,11,,1.0,,,,,,,1.0,1.0,,,,,,,,,
18,"Carey, Wayne",12,8,14,26,3,2.0,,,,,,,3.0,,,,,,,,,,
23,"Clarkson, Alastair",5,1,5,10,,,,3.0,,,,,1.0,2.0,,,,,,,,,
6,"Fairley, Ian",6,2,3,9,,,2.0,,,,,,,1.0,,,,,,,,,
29,"German, Peter",15,1,,15,2,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Ishchenko, Alex",8,4,4,12,3,,9.0,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Laidley, Dani",8,,3,11,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,
35,"Longmire, John",14,9,4,18,9,4.0,,1.0,,,,,4.0,2.0,,,,,,,,,
4,"Martyn, Mick",3,2,5,8,,,,,,,,,2.0,4.0,,,,,,,,,
41,"McAdam, Adrian",19,14,5,24,10,6.0,,1.0,,,,,5.0,2.0,3.0,,,,,,,,
8,"Pyman, Robert",10,,6,16,,,,3.0,,,,,,2.0,,,,,,,,,
22,"Roberts, Mark",11,3,5,16,3,,6.0,3.0,,,,,,,,,,,,,,,
3,"Rock, Anthony",21,1,7,28,2,3.0,,1.0,,,,,4.0,,2.0,,,,,,,,
1,"Romero, Jose",13,4,5,18,1,,,1.0,,,,,5.0,,,,,,,,,,
2,"Schwass, Wayne",10,,4,14,1,,,4.0,,,,,1.0,4.0,,,,,,,,,
24,"Sholl, Craig",14,3,5,19,,,,2.0,,,,,4.0,1.0,,,,,,,,,
15,"Smith, Ross",8,4,6,14,,,,1.0,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",15,3,7,22,,,,5.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,71,99,322,35,19.0,19.0,34.0,,,,,38.0,26.0,5.0,,,,,,,,
Opposition,Opposition,151,55,100,251,16,9.0,22.0,34.0,,,,,26.0,28.0,1.0,,,,,,,,
