Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 347d,21 (16-0-5 76.19%),11 (0.52),←,
18,"Betts, Eddie",29y 210d,242 (109-3-130 45.66%),439 (1.81),58 (34-0-24 58.62%),149 (2.57)
16,"Brown, Luke",23y 275d,82 (46-0-36 56.10%),5 (0.06),←,
23,"Cameron, Charlie",21y 354d,38 (23-0-15 60.53%),46 (1.21),←,
25,"Cheney, Kyle",26y 303d,66 (40-0-26 60.61%),2 (0.03),25 (16-0-9 64.00%),
2,"Crouch, Brad",22y 161d,30 (14-0-16 46.67%),10 (0.33),←,
44,"Crouch, Matt",21y 63d,36 (23-0-13 63.89%),8 (0.22),←,
26,"Douglas, Richard",29y 138d,184 (97-0-87 52.72%),124 (0.67),←,
15,"Hartigan, Kyle",24y 229d,40 (27-0-13 67.50%),,←,
24,"Jacobs, Sam",28y 74d,140 (75-0-65 53.57%),31 (0.22),123 (68-0-55 55.28%),28 (0.23)
4,"Jenkins, Josh",27y 136d,82 (47-0-35 57.32%),159 (1.94),←,
29,"Laird, Rory",22y 177d,66 (38-0-28 57.58%),6 (0.09),←,
6,"Lever, Jake",20y 110d,25 (16-0-9 64.00%),,←,
27,"Lynch, Tom",25y 282d,72 (44-0-28 61.11%),105 (1.46),66 (40-0-26 60.61%),101 (1.53)
31,"Lyons, Jarryd",23y 337d,44 (26-0-18 59.09%),25 (0.57),←,
14,"Mackay, David",27y 334d,153 (89-0-64 58.17%),45 (0.29),←,
41,"McGovern, Mitch",21y 256d,13 (9-0-4 69.23%),17 (1.31),←,
9,"Sloane, Rory",26y 98d,131 (73-0-58 55.73%),81 (0.62),←,
33,"Smith, Brodie",24y 161d,110 (64-0-46 58.18%),32 (0.29),←,
12,"Talia, Daniel",24y 265d,111 (64-0-47 57.66%),6 (0.05),←,
5,"Thompson, Scott",33y 101d,297 (164-0-133 55.22%),160 (0.54),258 (146-0-112 56.59%),143 (0.55)
13,"Walker, Taylor",26y 59d,120 (66-0-54 55.00%),287 (2.39),←,
Totals,Totals,25y 70d,2103 (1170-3-930 55.63%),1599 (0.76),,
C,"Pyke, Don",47y 201d,13 (9-0-4 69.23%),,←,
