Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Broadbent, Matthew",21y 335d,46 (13-0-33 28.26%),21 (0.46),←,
32,"Butcher, John",20y 364d,11 (3-0-8 27.27%),21 (1.91),←,
27,"Carlile, Alipate",25y 62d,103 (40-0-63 38.83%),4 (0.04),←,
30,"Chaplin, Troy",26y 129d,135 (54-1-80 40.37%),10 (0.07),←,
18,"Cornes, Kane",29y 178d,236 (120-1-115 51.06%),85 (0.36),←,
7,"Ebert, Brad",22y 90d,89 (32-0-57 35.96%),45 (0.51),13 (4-0-9 30.77%),12 (0.92)
33,"Ebert, Brett",28y 226d,157 (71-1-85 45.54%),224 (1.43),←,
16,"Jacobs, Ben",20y 174d,25 (5-0-20 20.00%),5 (0.20),←,
42,"Jonas, Tom",21y 174d,5 (1-0-4 20.00%),,←,
23,"Lobbe, Matthew",23y 140d,14 (3-0-11 21.43%),3 (0.21),←,
44,"Logan, Tom",26y 365d,96 (31-0-65 32.29%),22 (0.23),93 (31-0-62 33.33%),22 (0.24)
35,"McCarthy, John",22y 225d,30 (15-0-15 50.00%),14 (0.47),12 (3-0-9 25.00%),4 (0.33)
26,"Moore, Andrew",21y 32d,17 (8-0-9 47.06%),4 (0.24),←,
13,"OShea, Cameron",20y 110d,22 (4-0-18 18.18%),4 (0.18),←,
6,"Pearce, Danyle",26y 85d,145 (58-0-87 40.00%),74 (0.51),←,
31,"Pfeiffer, Darren",24y 277d,16 (6-0-10 37.50%),6 (0.38),9 (3-0-6 33.33%),2 (0.22)
4,"Renouf, Brent",24y 59d,62 (32-1-29 52.42%),11 (0.18),10 (3-0-7 30.00%),2 (0.20)
15,"Rodan, David",28y 267d,172 (62-0-110 36.05%),128 (0.74),107 (43-0-64 40.19%),85 (0.79)
14,"Stewart, Paul",24y 357d,57 (20-0-37 35.09%),11 (0.19),←,
39,"Westhoff, Justin",25y 274d,102 (40-0-62 39.22%),135 (1.32),←,
20,"Wingard, Chad",18y 338d,11 (4-0-7 36.36%),4 (0.36),←,
40,"Young, Aaron",19y 208d,4 (0-0-4 0.00%),1 (0.25),←,
Totals,Totals,23y 303d,1555 (622-4-929 40.00%),832 (0.54),,
C,"Primus, Matthew",37y 171d,42 (12-0-30 28.57%),,←,
