Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",22y 174d,50 (10-0-40 20.00%),37 (0.74),←,
15,"Anderson, Noah",19y 167d,9 (4-0-5 44.44%),2 (0.22),←,
10,"Ballard, Charlie",21y 10d,40 (8-0-32 20.00%),1 (0.03),←,
3,"Bowes, Jack",22y 189d,51 (12-0-39 23.53%),12 (0.24),←,
35,"Budarick, Connor",19y 118d,9 (4-0-5 44.44%),1 (0.11),←,
25,"Collins, Sam",26y 48d,32 (10-0-22 31.25%),,18 (7-0-11 38.89%),
12,"Day, Sam",27y 331d,129 (36-1-92 28.29%),92 (0.71),←,
4,"Ellis, Brandon",26y 365d,184 (112-1-71 61.14%),61 (0.33),8 (3-0-5 37.50%),3 (0.38)
21,"Greenwood, Hugh",28y 149d,60 (34-1-25 57.50%),37 (0.62),9 (4-0-5 44.44%),1 (0.11)
1,"Hanley, Pearce",31y 261d,169 (48-0-121 28.40%),60 (0.36),40 (10-0-30 25.00%),2 (0.05)
5,"Harbrow, Jarrod",32y 15d,253 (88-2-163 35.18%),54 (0.21),183 (48-1-134 26.50%),33 (0.18)
39,"Holman, Nick",25y 65d,52 (12-0-40 23.08%),23 (0.44),43 (11-0-32 25.58%),23 (0.53)
34,"King, Ben",20y 26d,23 (4-0-19 17.39%),30 (1.30),←,
13,"Lukosius, Jack",19y 359d,30 (7-0-23 23.33%),6 (0.20),←,
44,"Macpherson, Darcy",22y 278d,48 (10-0-38 20.83%),25 (0.52),←,
11,"Miller, Touk",24y 162d,109 (24-1-84 22.48%),29 (0.27),←,
27,"Powell, Wil",20y 342d,27 (8-0-19 29.63%),9 (0.33),←,
22,"Rankine, Izak",20y 101d,4 (1-0-3 25.00%),6 (1.50),←,
6,"Sexton, Alex",26y 243d,127 (32-0-95 25.20%),118 (0.93),←,
24,"Swallow, David",27y 257d,147 (37-0-110 25.17%),71 (0.48),←,
14,"Weller, Lachie",24y 161d,95 (24-0-71 25.26%),31 (0.33),48 (10-0-38 20.83%),14 (0.29)
28,"Witts, Jarrod",27y 324d,111 (35-0-76 31.53%),25 (0.23),71 (17-0-54 23.94%),7 (0.10)
Totals,Totals,24y 172d,1759 (560-6-1193 31.84%),730 (0.42),,
C,"Dew, Stuart",40y 350d,53 (11-0-42 20.75%),,←,
