Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 264d,94 (38-0-56 40.43%),46 (0.49),←,
5,"Broadbent, Matthew",21y 264d,37 (10-0-27 27.03%),9 (0.24),←,
32,"Butcher, John",20y 293d,6 (2-0-4 33.33%),14 (2.33),←,
27,"Carlile, Alipate",24y 357d,95 (37-0-58 38.95%),4 (0.04),←,
1,"Cassisi, Domenic",29y 212d,188 (95-1-92 50.80%),73 (0.39),←,
30,"Chaplin, Troy",26y 58d,126 (51-1-74 40.87%),10 (0.08),←,
18,"Cornes, Kane",29y 107d,227 (117-1-109 51.76%),81 (0.36),←,
7,"Ebert, Brad",22y 19d,80 (29-0-51 36.25%),39 (0.49),4 (1-0-3 25.00%),6 (1.50)
17,"Gray, Robbie",24y 22d,70 (25-0-45 35.71%),104 (1.49),←,
8,"Hartlett, Hamish",21y 251d,35 (9-0-26 25.71%),15 (0.43),←,
16,"Jacobs, Ben",20y 103d,16 (2-0-14 12.50%),2 (0.13),←,
35,"McCarthy, John",22y 154d,22 (13-0-9 59.09%),12 (0.55),4 (1-0-3 25.00%),2 (0.50)
6,"Pearce, Danyle",26y 14d,138 (55-0-83 39.86%),72 (0.52),←,
31,"Pfeiffer, Darren",24y 206d,8 (3-0-5 37.50%),5 (0.63),1 (0-0-1 0.00%),1 (1.00)
4,"Renouf, Brent",23y 354d,53 (29-1-23 55.66%),9 (0.17),1 (0-0-1 0.00%),
28,"Schulz, Jay",27y 3d,107 (36-2-69 34.58%),132 (1.23),36 (12-0-24 33.33%),74 (2.06)
43,"Stewart, Daniel",23y 174d,27 (5-0-22 18.52%),25 (0.93),←,
14,"Stewart, Paul",24y 286d,48 (17-0-31 35.42%),6 (0.13),←,
9,"Surjan, Jacob",26y 250d,112 (52-0-60 46.43%),17 (0.15),←,
12,"Trengove, Jackson",21y 171d,44 (10-0-34 22.73%),5 (0.11),←,
39,"Westhoff, Justin",25y 203d,93 (37-0-56 39.78%),124 (1.33),←,
20,"Wingard, Chad",18y 267d,4 (1-0-3 25.00%),1 (0.25),←,
Totals,Totals,24y 17d,1630 (673-6-951 41.29%),805 (0.49),,
C,"Primus, Matthew",37y 100d,33 (9-0-24 27.27%),,←,
