St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Bourke, Darren",24y 120d,22 (10-0-12 45.45%),9 (0.41),←,
18,"Bowey, Brett",25y 53d,79 (34-0-45 43.04%),75 (0.95),←,
3,"Burke, Nathan",24y 167d,156 (67-2-87 43.59%),46 (0.29),←,
1,"Devonport, Craig",24y 177d,77 (38-0-39 49.35%),74 (0.96),←,
10,"Everitt, Peter",20y 81d,25 (10-1-14 42.00%),29 (1.16),←,
2,"Frawley, Danny",30y 318d,220 (76-2-142 35.00%),13 (0.06),←,
6,"Grant, David",27y 350d,179 (65-1-113 36.59%),75 (0.42),←,
35,"Harvey, Robert",22y 336d,110 (54-2-54 50.00%),68 (0.62),←,
25,"Hollow, Chris",22y 244d,16 (8-0-8 50.00%),4 (0.25),←,
17,"Keogh, Rod",23y 120d,34 (16-0-18 47.06%),12 (0.35),12 (4-0-8 33.33%),4 (0.33)
37,"Lappin, Matthew",18y 156d,5 (1-1-3 30.00%),,←,
4,"Lockett, Tony",28y 136d,178 (66-0-112 37.08%),869 (4.88),←,
23,"Loewe, Stewart",26y 61d,166 (70-1-95 42.47%),247 (1.49),←,
28,"OBrien, Craig",24y 142d,49 (24-1-24 50.00%),90 (1.84),28 (10-1-17 37.50%),74 (2.64)
29,"Peckett, Justin",21y 291d,32 (14-1-17 45.31%),1 (0.03),←,
41,"Pekin, Tim",29y 182d,201 (98-2-101 49.25%),48 (0.24),94 (49-2-43 53.19%),33 (0.35)
31,"Shanahan, Jamie",26y 229d,56 (27-1-28 49.11%),,←,
39,"Shaw, Clinton",18y 79d,5 (1-1-3 30.00%),,←,
5,"Shaw, Damen",20y 92d,26 (11-1-14 44.23%),10 (0.38),←,
9,"Vidovic, Lazar",29y 113d,41 (22-1-18 54.88%),6 (0.15),←,
33,"Wakelin, Shane",19y 345d,13 (4-1-8 34.62%),4 (0.31),←,
Totals,Totals,24y 94d,1690 (716-19-955 42.37%),1680 (0.99),,
C,"Alves, Stan",48y 62d,16 (4-1-11 28.13%),,←,
