Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",4,4,6,10,2.0,,11.0,2.0,,1.0,1.0,1.0,,,,7,3,2.0,1.0,1.0,,,
16,"Barnard, Paul",8,5,1,9,4.0,1.0,,,1.0,1.0,1.0,,1.0,,,1,8,,4.0,1.0,,,
22,"Barnes, John",11,10,9,20,,,5.0,2.0,,5.0,,4.0,1.0,,,3,18,,1.0,4.0,,,
32,"Blumfield, Justin",13,11,8,21,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,1.0,,3,18,,2.0,1.0,1.0,,
23,"Bolton, Mark",2,1,3,5,1.0,,,3.0,1.0,,1.0,1.0,,2.0,,3,3,,,,,,
33,"Caracella, Blake",15,8,5,20,1.0,,1.0,1.0,1.0,4.0,,2.0,,1.0,,9,10,2.0,1.0,2.0,1.0,,
31,"Fletcher, Dustin",15,1,3,18,,,,2.0,1.0,1.0,1.0,,1.0,,,6,11,,,2.0,2.0,,
3,"Henneman, Aaron",4,2,6,10,,,,,2.0,,1.0,,,1.0,,5,5,,,3.0,,,
5,"Hird, James",8,5,3,11,1.0,,,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,3,10,,,1.0,,,
42,"Jacobs, Danny",6,7,5,11,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,4,8,,,2.0,,,
14,"Johnson, Jason",19,2,11,30,2.0,1.0,,3.0,2.0,7.0,10.0,,4.0,3.0,2.0,19,13,,,2.0,,,
1,"Johnson, Mark",14,4,6,20,1.0,,,4.0,1.0,4.0,,,2.0,2.0,,8,13,,,,1.0,,
18,"Lloyd, Matthew",11,3,1,12,4.0,2.0,,2.0,,3.0,,2.0,1.0,2.0,,3,7,,3.0,1.0,,,
25,"Lucas, Scott",11,6,5,16,2.0,2.0,,1.0,2.0,6.0,2.0,3.0,1.0,1.0,,4,11,1.0,1.0,1.0,,,
10,"McVeigh, Mark",11,6,4,15,1.0,,,,,3.0,1.0,1.0,,,,4,13,1.0,1.0,1.0,,,
2,"Mercuri, Mark",7,5,12,19,,,1.0,,,3.0,1.0,,,,,11,9,2.0,2.0,1.0,2.0,,
24,"Misiti, Joe",19,5,11,30,,,,,1.0,3.0,8.0,2.0,3.0,3.0,3.0,14,18,1.0,,,,,
29,"Moorcroft, Gary",3,2,1,4,,,,,,2.0,1.0,1.0,,1.0,,3,2,,,,,,
9,"Ramanauskas, Adam",15,5,1,16,1.0,,,,3.0,1.0,2.0,1.0,3.0,,,3,11,,1.0,1.0,,,
43,"Rioli, Dean",11,10,6,17,,,,1.0,1.0,4.0,,,1.0,,,5,11,3.0,,6.0,,,
7,"Solomon, Dean",10,4,8,18,1.0,1.0,,2.0,1.0,6.0,,,1.0,1.0,,10,7,,1.0,2.0,,,
6,"Wellman, Sean",14,8,3,17,,,,1.0,4.0,1.0,3.0,,,3.0,1.0,8,9,2.0,,,,,
Totals,Totals,231,114,118,349,23.0,8.0,22.0,28.0,24.0,61.0,38.0,22.0,20.0,23.0,6.0,136,218,14.0,18.0,32.0,7.0,,
Opposition,Opposition,200,75,79,279,9.0,7.0,31.0,36.0,34.0,38.0,34.0,31.0,23.0,20.0,,132,144,9.0,8.0,25.0,5.0,,
