Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",22y 286d,76 (35-0-41 46.05%),37 (0.49),←,
5,"Broadbent, Matthew",20y 286d,22 (7-0-15 31.82%),5 (0.23),←,
20,"Brogan, Dean",32y 151d,169 (97-1-71 57.69%),50 (0.30),←,
27,"Carlile, Alipate",24y 14d,82 (34-0-48 41.46%),4 (0.05),←,
30,"Chaplin, Troy",25y 80d,109 (48-1-60 44.50%),10 (0.09),←,
18,"Cornes, Kane",28y 129d,212 (115-1-96 54.48%),80 (0.38),←,
33,"Ebert, Brett",27y 177d,143 (67-1-75 47.20%),210 (1.47),←,
17,"Gray, Robbie",23y 45d,54 (23-0-31 42.59%),81 (1.50),←,
8,"Hartlett, Hamish",20y 273d,21 (7-0-14 33.33%),10 (0.48),←,
16,"Jacobs, Ben",19y 125d,1 (0-0-1 0.00%),,←,
44,"Logan, Tom",25y 316d,80 (29-0-51 36.25%),21 (0.26),77 (29-0-48 37.66%),21 (0.27)
26,"Moore, Andrew",19y 349d,8 (6-0-2 75.00%),,←,
4,"Motlop, Daniel",29y 59d,123 (49-1-73 40.24%),205 (1.67),76 (29-0-47 38.16%),152 (2.00)
6,"Pearce, Danyle",25y 37d,120 (52-0-68 43.33%),69 (0.57),←,
36,"Pettigrew, Michael",26y 59d,96 (43-0-53 44.79%),25 (0.26),←,
22,"Phillips, Simon",24y 39d,7 (3-0-4 42.86%),3 (0.43),2 (0-0-2 0.00%),1 (0.50)
3,"Salopek, Steven",25y 327d,113 (54-0-59 47.79%),51 (0.45),←,
28,"Schulz, Jay",26y 26d,90 (33-2-55 37.78%),95 (1.06),19 (9-0-10 47.37%),37 (1.95)
43,"Stewart, Daniel",22y 196d,17 (4-0-13 23.53%),15 (0.88),←,
21,"Thomas, Matt",24y 76d,56 (19-0-37 33.93%),17 (0.30),←,
12,"Trengove, Jackson",20y 193d,27 (8-0-19 29.63%),4 (0.15),←,
39,"Westhoff, Justin",24y 225d,77 (34-0-43 44.16%),103 (1.34),←,
Totals,Totals,24y 174d,1703 (767-7-929 45.04%),1095 (0.64),,
C,"Primus, Matthew",36y 122d,15 (6-0-9 40.00%),,←,
