Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",25y 259d,116 (47-0-69 40.52%),24 (0.21),34 (14-0-20 41.18%),1 (0.03)
41,"Banfield, Bailey",23y 149d,35 (12-0-23 34.29%),12 (0.34),←,
19,"Blakely, Connor",25y 145d,75 (30-0-45 40.00%),3 (0.04),←,
8,"Brayshaw, Andrew",21y 259d,73 (29-0-44 39.73%),20 (0.27),←,
5,"Cerra, Adam",21y 291d,73 (30-0-43 41.10%),15 (0.21),←,
33,"Colyer, Travis",29y 335d,124 (58-1-65 47.18%),72 (0.58),37 (15-0-22 40.54%),18 (0.49)
12,"Crowden, Mitch",22y 88d,36 (15-0-21 41.67%),14 (0.39),←,
4,"Darcy, Sean",23y 43d,58 (22-0-36 37.93%),22 (0.38),←,
7,"Fyfe, Nat",29y 310d,202 (105-1-96 52.23%),164 (0.81),←,
23,"Henry, Liam",19y 331d,16 (5-0-11 31.25%),9 (0.56),←,
2,"Logue, Griffin",23y 103d,40 (14-0-26 35.00%),1 (0.03),←,
22,"Meek, Lloyd",23y 94d,5 (2-0-3 40.00%),,←,
16,"Mundy, David",36y 5d,350 (175-1-174 50.14%),155 (0.44),←,
25,"Pearce, Alex",26y 46d,60 (25-0-35 41.67%),3 (0.05),←,
13,"Ryan, Luke",25y 169d,81 (33-0-48 40.74%),3 (0.04),←,
28,"Schultz, Lachie",23y 237d,41 (16-0-25 39.02%),34 (0.83),←,
3,"Serong, Caleb",20y 166d,32 (15-0-17 46.88%),7 (0.22),←,
20,"Taberner, Matthew",28y 38d,99 (46-0-53 46.46%),133 (1.34),←,
18,"Tucker, Darcy",24y 183d,90 (28-0-62 31.11%),33 (0.37),←,
31,"Walker, Brandon",18y 281d,6 (3-0-3 50.00%),,←,
10,"Walters, Michael",30y 199d,181 (87-1-93 48.34%),290 (1.60),←,
14,"Wilson, Nathan",28y 199d,147 (69-2-76 47.62%),18 (0.12),70 (29-0-41 41.43%),2 (0.03)
26,"Young, Hayden",20y 105d,9 (3-0-6 33.33%),,←,
Totals,Totals,24y 318d,1949 (869-6-1074 44.59%),1032 (0.53),,
C,"Longmuir, Justin",40y 185d,35 (15-0-20 42.86%),,←,
