St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",20y 336d,23 (8-0-15 34.78%),10 (0.43),←,
15,"Billings, Jack",23y 350d,104 (37-1-66 36.06%),76 (0.73),←,
22,"Brown, Nathan",30y 229d,181 (97-2-82 54.14%),7 (0.04),51 (21-1-29 42.16%),
27,"Bruce, Josh",27y 56d,110 (41-1-68 37.73%),168 (1.53),96 (40-1-55 42.19%),165 (1.72)
2,"Carlisle, Jake",27y 306d,131 (57-1-73 43.89%),60 (0.46),46 (17-1-28 38.04%),6 (0.13)
11,"Clark, Hunter",20y 130d,26 (8-1-17 32.69%),5 (0.19),←,
1,"Coffield, Nick",19y 284d,17 (2-1-14 14.71%),1 (0.06),←,
7,"Dunstan, Luke",24y 186d,100 (37-2-61 38.00%),44 (0.44),←,
4,"Gresham, Jade",21y 344d,81 (33-1-47 41.36%),91 (1.12),←,
40,"Hind, Nick",24y 349d,8 (3-0-5 37.50%),9 (1.13),←,
46,"Langlands, Doulton",20y 5d,3 (2-0-1 66.67%),2 (0.67),←,
21,"Long, Ben",21y 347d,27 (8-1-18 31.48%),19 (0.70),←,
13,"Lonie, Jack",22y 355d,60 (22-0-38 36.67%),57 (0.95),←,
19,"Marshall, Rowan",23y 252d,30 (8-0-22 26.67%),14 (0.47),←,
36,"McKenzie, Daniel",23y 78d,49 (18-0-31 36.73%),3 (0.06),←,
28,"Membrey, Tim",25y 69d,89 (38-2-49 43.82%),163 (1.83),88 (37-2-49 43.18%),163 (1.85)
34,"Parker, Matthew",23y 190d,17 (7-0-10 41.18%),16 (0.94),←,
6,"Ross, Sebastian",26y 88d,121 (42-2-77 35.54%),20 (0.17),←,
5,"Savage, Shane",28y 210d,160 (76-2-82 48.13%),62 (0.39),104 (35-2-67 34.62%),25 (0.24)
35,"Sinclair, Jack",24y 172d,83 (31-1-51 37.95%),40 (0.48),←,
9,"Steele, Jack",23y 233d,75 (28-1-46 38.00%),24 (0.32),58 (20-1-37 35.34%),15 (0.26)
44,"Wilkie, Callum",23y 146d,19 (8-0-11 42.11%),,←,
Totals,Totals,24y 15d,1514 (611-19-884 40.36%),891 (0.59),,
C,"Ratten, Brett",48y 23d,123 (62-1-60 50.81%),,3 (2-0-1 66.67%),
