Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",27y 293d,110 (68-2-40 62.73%),134 (1.22),←,
16,"Barnard, Paul",26y 196d,68 (40-0-28 58.82%),17 (0.25),57 (37-0-20 64.91%),13 (0.23)
8,"Bewick, Darren",32y 7d,217 (134-1-82 61.98%),318 (1.47),←,
32,"Blumfield, Justin",21y 277d,68 (41-0-27 60.29%),38 (0.56),←,
23,"Bolton, Mark",20y 147d,6 (3-0-3 50.00%),2 (0.33),←,
33,"Caracella, Blake",22y 166d,55 (33-0-22 60.00%),67 (1.22),←,
38,"Denham, Sean",30y 121d,177 (102-4-71 58.76%),65 (0.37),133 (78-4-51 60.15%),44 (0.33)
31,"Fletcher, Dustin",24y 113d,126 (81-3-42 65.48%),38 (0.30),←,
30,"Fraser, Mark",28y 205d,104 (62-2-40 60.58%),48 (0.46),59 (36-2-21 62.71%),25 (0.42)
11,"Hardwick, Damien",27y 10d,106 (62-1-43 58.96%),12 (0.11),←,
26,"Heffernan, Chris",20y 211d,35 (23-0-12 65.71%),14 (0.40),←,
28,"Johnson, Mark",21y 97d,13 (12-0-1 92.31%),1 (0.08),←,
18,"Lloyd, Matthew",21y 134d,79 (45-1-33 57.59%),235 (2.97),←,
13,"Long, Michael",29y 331d,158 (104-2-52 66.46%),123 (0.78),←,
29,"Moorcroft, Gary",23y 134d,44 (28-0-16 63.64%),48 (1.09),←,
43,"Rioli, Dean",21y 100d,15 (13-0-2 86.67%),25 (1.67),←,
7,"Solomon, Dean",19y 231d,24 (14-0-10 58.33%),6 (0.25),←,
19,"Somerville, Peter",31y 51d,158 (99-3-56 63.61%),89 (0.56),←,
12,"Symons, Michael",27y 346d,109 (65-3-41 61.01%),80 (0.73),←,
21,"Wallis, Dean",30y 1d,108 (66-1-41 61.57%),39 (0.36),←,
6,"Wellman, Sean",24y 342d,108 (55-2-51 51.85%),14 (0.13),74 (42-1-31 57.43%),5 (0.07)
35,"Young, Barry",29y 63d,127 (64-2-61 51.18%),67 (0.53),74 (45-2-27 62.16%),44 (0.59)
Totals,Totals,25y 196d,2015 (1214-27-774 60.25%),1480 (0.73),,
C,"Sheedy, Kevin",51y 247d,445 (281-5-159 63.71%),,←,
