Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",22y 7d,35 (20-0-15 57.14%),20 (0.57),←,
1,"Boak, Travis",29y 25d,220 (104-1-115 47.50%),142 (0.65),←,
26,"Bonner, Riley",20y 172d,3 (3-0-0 100.00%),,←,
33,"Byrne-Jones, Darcy",21y 340d,42 (23-0-19 54.76%),4 (0.10),←,
17,"Clurey, Tom",23y 156d,40 (24-0-16 60.00%),,←,
22,"Dixon, Charlie",26y 337d,105 (41-1-63 39.52%),170 (1.62),40 (22-0-18 55.00%),76 (1.90)
7,"Ebert, Brad",27y 146d,212 (97-1-114 45.99%),109 (0.51),136 (69-1-66 51.10%),76 (0.56)
9,"Gray, Robbie",29y 149d,177 (84-0-93 47.46%),258 (1.46),←,
46,"Gray, Sam",25y 206d,56 (34-0-22 60.71%),40 (0.71),←,
8,"Hartlett, Hamish",27y 12d,147 (69-1-77 47.28%),73 (0.50),←,
43,"Houston, Dan",20y 106d,16 (11-0-5 68.75%),2 (0.13),←,
32,"Howard, Dougal",21y 154d,9 (6-0-3 66.67%),4 (0.44),←,
31,"Johnson, Aidyn",19y 299d,5 (4-0-1 80.00%),2 (0.40),←,
13,"Marshall, Todd",18y 322d,2 (2-0-0 100.00%),1 (0.50),←,
3,"Neade, Jake",23y 89d,57 (33-0-24 57.89%),51 (0.89),←,
29,"Pittard, Jasper",26y 147d,114 (61-0-53 53.51%),11 (0.10),←,
21,"Polec, Jared",24y 318d,83 (47-0-36 56.63%),46 (0.55),67 (40-0-27 59.70%),37 (0.55)
2,"Powell-Pepper, Sam",19y 230d,21 (13-0-8 61.90%),15 (0.71),←,
4,"Ryder, Paddy",29y 165d,209 (103-4-102 50.24%),146 (0.70),39 (24-0-15 61.54%),29 (0.74)
39,"Westhoff, Justin",30y 329d,225 (106-1-118 47.33%),267 (1.19),←,
16,"Wines, Ollie",22y 323d,106 (59-0-47 55.66%),50 (0.47),←,
20,"Wingard, Chad",24y 28d,125 (64-1-60 51.60%),209 (1.67),←,
Totals,Totals,24y 118d,2009 (1008-10-991 50.17%),1620 (0.81),,
C,"Hinkley, Ken",50y 330d,114 (65-0-49 57.02%),,←,
