Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",28y 75d,122 (56-2-64 46.72%),50 (0.41),←,
29,"Davey, Alwyn",23y 33d,12 (7-0-5 58.33%),13 (1.08),←,
31,"Fletcher, Dustin",32y 41d,269 (170-3-96 63.75%),62 (0.23),←,
26,"Heffernan, Chris",28y 139d,169 (89-2-78 53.25%),55 (0.33),122 (71-2-49 59.02%),45 (0.37)
19,"Hille, David",26y 15d,116 (57-1-58 49.57%),84 (0.72),←,
5,"Hird, James",34y 133d,248 (145-5-98 59.48%),338 (1.36),←,
14,"Johnson, Jason",29y 143d,177 (102-2-73 58.19%),107 (0.60),←,
1,"Johnson, Mark",29y 25d,186 (109-2-75 59.14%),88 (0.47),←,
27,"Laycock, Jason",22y 225d,32 (11-0-21 34.38%),19 (0.59),←,
18,"Lloyd, Matthew",29y 62d,222 (135-2-85 61.26%),798 (3.59),←,
25,"Lucas, Scott",29y 169d,237 (133-2-102 56.54%),404 (1.70),←,
33,"McPhee, Adam",24y 254d,116 (46-0-70 39.66%),55 (0.47),91 (40-0-51 43.96%),46 (0.51)
10,"McVeigh, Mark",26y 142d,153 (78-2-73 51.63%),66 (0.43),←,
22,"Michael, Mal",29y 358d,213 (117-1-95 55.16%),29 (0.14),12 (7-0-5 58.33%),1 (0.08)
6,"Monfries, Angus",20y 149d,45 (14-1-30 32.22%),41 (0.91),←,
38,"Nash, Jay",21y 178d,11 (5-1-5 50.00%),3 (0.27),←,
11,"Peverill, Damien",27y 340d,126 (61-2-63 49.21%),28 (0.22),←,
30,"Ryder, Paddy",19y 95d,21 (8-1-12 40.48%),4 (0.19),←,
20,"Slattery, Henry",21y 146d,22 (10-1-11 47.73%),4 (0.18),←,
4,"Watson, Jobe",22y 129d,46 (17-1-28 38.04%),17 (0.37),←,
12,"Welsh, Andrew",24y 126d,107 (46-2-59 43.93%),14 (0.13),←,
8,"Winderlich, Jason",22y 250d,40 (15-0-25 37.50%),12 (0.30),←,
Totals,Totals,26y 14d,2690 (1431-33-1226 53.20%),2291 (0.85),,
C,"Sheedy, Kevin",59y 175d,624 (383-6-235 61.86%),,←,
