Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",28y 338d,134 (83-1-50 62.31%),215 (1.60),←,
21,"Barlow, Michael",28y 183d,124 (78-1-45 63.31%),80 (0.65),←,
19,"Blakely, Connor",20y 108d,9 (3-0-6 33.33%),,←,
30,"Clarke, Zac",26y 82d,95 (52-1-42 55.26%),46 (0.48),←,
40,"Collins, Sam",22y 3d,4 (3-0-1 75.00%),,←,
17,"Crozier, Hayden",22y 177d,44 (23-0-21 52.27%),30 (0.68),←,
3,"Dawson, Zac",30y 117d,158 (97-4-57 62.66%),7 (0.04),81 (51-1-29 63.58%),3 (0.04)
32,"Hill, Stephen",26y 48d,163 (92-0-71 56.44%),103 (0.63),←,
23,"Mayne, Chris",27y 229d,163 (94-1-68 57.98%),194 (1.19),←,
16,"Mundy, David",30y 334d,242 (135-1-106 55.99%),94 (0.39),←,
27,"Neale, Lachie",23y 25d,83 (48-0-35 57.83%),40 (0.48),←,
29,"Pavlich, Matthew",34y 170d,346 (169-0-177 48.84%),687 (1.99),←,
6,"Pearce, Danyle",30y 72d,239 (114-2-123 48.12%),121 (0.51),85 (55-1-29 65.29%),45 (0.53)
11,"Sheridan, Tom",22y 234d,50 (30-0-20 60.00%),17 (0.34),←,
22,"Smith, Tanner",22y 102d,4 (2-0-2 50.00%),2 (0.50),←,
34,"Spurr, Lee",28y 327d,95 (65-1-29 68.95%),5 (0.05),←,
8,"Suban, Nick",26y 40d,140 (78-1-61 56.07%),55 (0.39),←,
33,"Sutcliffe, Cam",24y 26d,80 (53-1-26 66.88%),15 (0.19),←,
20,"Taberner, Matthew",23y 1d,39 (22-0-17 56.41%),37 (0.95),←,
18,"Tucker, Darcy",19y 147d,5 (3-0-2 60.00%),3 (0.60),←,
10,"Walters, Michael",25y 163d,85 (52-1-32 61.76%),163 (1.92),←,
14,"Weller, Lachie",20y 116d,16 (5-0-11 31.25%),10 (0.63),←,
Totals,Totals,25y 221d,2318 (1301-15-1002 56.13%),1924 (0.83),,
C,"Lyon, Ross",49y 223d,231 (146-5-80 64.29%),,110 (70-1-39 64.09%),
