Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",19y 211d,41 (12-0-29 29.27%),,←,
22,"Bower, Nathan",20y 68d,7 (2-0-5 28.57%),3 (0.43),←,
14,"Breman, Todd",26y 292d,40 (13-0-27 32.50%),30 (0.75),17 (3-0-14 17.65%),15 (0.88)
9,"Campbell, Wayne",19y 327d,31 (9-0-22 29.03%),22 (0.71),←,
18,"Edwards, Stuart",20y 25d,19 (4-0-15 21.05%),17 (0.89),←,
37,"Esler, Ty",20y 340d,4 (1-0-3 25.00%),,←,
30,"Free, Tony",23y 49d,87 (26-0-61 29.89%),27 (0.31),←,
36,"Herman, Ian",26y 309d,55 (27-1-27 50.00%),42 (0.76),7 (0-0-7 0.00%),3 (0.43)
34,"Hogg, Jeff",25y 305d,123 (36-0-87 29.27%),241 (1.96),←,
42,"Honybun, David",30y 134d,58 (19-0-39 32.76%),41 (0.71),53 (16-0-37 30.19%),39 (0.74)
33,"Knights, Matthew",21y 315d,87 (25-0-62 28.74%),60 (0.69),←,
4,"Lambert, Craig",23y 315d,101 (28-0-73 27.72%),48 (0.48),←,
5,"Lennon, Bruce",21y 258d,16 (3-0-13 18.75%),2 (0.13),←,
26,"Leys, Brian",24y 190d,82 (26-0-56 31.71%),13 (0.16),←,
27,"Maxfield, Stuart",20y 128d,27 (5-0-22 18.52%),15 (0.56),←,
29,"Menegola, Todd",24y 234d,10 (2-0-8 20.00%),12 (1.20),←,
6,"Naish, Chris",20y 323d,45 (12-0-33 26.67%),65 (1.44),←,
10,"Scott, Allister",21y 52d,13 (1-0-12 7.69%),9 (0.69),←,
41,"Turner, Scott",22y 76d,39 (10-0-29 25.64%),18 (0.46),←,
3,"Weightman, Dale",32y 317d,263 (116-2-145 44.49%),340 (1.29),←,
Totals,Totals,23y 140d,1148 (377-3-768 32.84%),1005 (0.88),,
C,"Jeans, Allan",58y 329d,574 (356-2-216 62.20%),,20 (4-0-16 20.00%),
