Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
25,"AhMat, Robert",19y 43d,11 (5-0-6 45.45%),6 (0.55),←,
26,"Brown, Gavin",28y 341d,182 (93-5-84 52.47%),144 (0.79),←,
17,"Burns, Scott",21y 252d,42 (17-1-24 41.67%),10 (0.24),←,
28,"Crosisca, Gavin",27y 351d,181 (101-5-75 57.18%),49 (0.27),←,
39,"Crow, Scott",22y 257d,35 (15-0-20 42.86%),9 (0.26),22 (9-0-13 40.91%),7 (0.32)
24,"Curran, Chris",22y 28d,19 (10-2-7 57.89%),5 (0.26),←,
2,"Francis, Tony",27y 152d,122 (68-2-52 56.56%),86 (0.70),←,
31,"Hotton, Trent",22y 274d,17 (4-0-13 23.53%),14 (0.82),←,
23,"Kelly, Craig",30y 76d,122 (67-3-52 56.15%),43 (0.35),←,
33,"Liddell, Chad",19y 223d,12 (5-1-6 45.83%),6 (0.50),←,
27,"McDonald, Alex",26y 200d,68 (35-0-33 51.47%),33 (0.49),22 (9-0-13 40.91%),9 (0.41)
32,"Orchard, Mark",20y 151d,12 (5-1-6 45.83%),4 (0.33),←,
16,"Pitt, Steven",23y 40d,13 (7-0-6 53.85%),14 (1.08),←,
35,"Prestigiacomo, Simon",18y 213d,12 (5-0-7 41.67%),,←,
13,"Richardson, Alan",31y 106d,114 (61-4-49 55.26%),10 (0.09),←,
29,"Russell, Scott",26y 116d,145 (82-3-60 57.59%),91 (0.63),←,
12,"Schauble, Andrew",19y 288d,25 (11-0-14 44.00%),5 (0.20),←,
30,"Sharkey, Paul",22y 84d,21 (8-0-13 38.10%),3 (0.14),←,
14,"Watson, Shane",22y 196d,88 (42-1-45 48.30%),58 (0.66),←,
22,"Wild, Jason",20y 203d,28 (13-2-13 50.00%),8 (0.29),←,
10,"Williams, Paul",23y 150d,113 (57-2-54 51.33%),145 (1.28),←,
Totals,Totals,23y 248d,1382 (711-32-639 51.45%),743 (0.54),,
C,"Shaw, Tony",36y 39d,22 (9-0-13 40.91%),,←,
