Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",18y 231d,11 (8-0-3 72.73%),6 (0.55),←,
3,"Bizzell, Clint",26y 64d,95 (43-1-51 45.79%),73 (0.77),20 (11-0-9 55.00%),1 (0.05)
25,"Brown, Nathan",26y 17d,53 (26-0-27 49.06%),15 (0.28),←,
32,"Bruce, Cameron",22y 335d,63 (34-0-29 53.97%),71 (1.13),←,
17,"Clark, Michael",21y 47d,1 (1-0-0 100.00%),1 (1.00),←,
30,"Godfrey, Simon",21y 317d,22 (12-0-10 54.55%),2 (0.09),←,
18,"Green, Brad",21y 171d,60 (33-0-27 55.00%),91 (1.52),←,
16,"Johnstone, Travis",22y 45d,67 (32-0-35 47.76%),52 (0.78),←,
11,"Jolly, Darren",20y 298d,20 (11-0-9 55.00%),7 (0.35),←,
29,"Lamb, Chris",21y 173d,16 (8-0-8 50.00%),1 (0.06),←,
36,"Leoncelli, Andrew",28y 45d,128 (60-0-68 46.88%),62 (0.48),←,
23,"McDonald, James",25y 330d,91 (46-0-45 50.55%),30 (0.33),←,
9,"Neitz, David",27y 221d,202 (94-0-108 46.53%),354 (1.75),←,
7,"Powell, Stephen",25y 358d,72 (45-1-26 63.19%),64 (0.89),42 (26-0-16 61.90%),43 (1.02)
24,"Robertson, Russell",23y 280d,98 (51-0-47 52.04%),146 (1.49),←,
19,"Vardy, Peter",26y 217d,115 (59-0-56 51.30%),181 (1.57),19 (11-0-8 57.89%),31 (1.63)
42,"Walsh, Peter",26y 38d,73 (38-0-35 52.05%),17 (0.23),←,
31,"Wheatley, Paul",21y 141d,44 (25-0-19 56.82%),20 (0.45),←,
34,"White, Jeff",25y 193d,143 (70-0-73 48.95%),64 (0.45),111 (57-0-54 51.35%),46 (0.41)
26,"Williams, Luke",22y 245d,23 (13-0-10 56.52%),6 (0.26),←,
22,"Woewodin, Shane",26y 50d,136 (63-0-73 46.32%),62 (0.46),←,
13,"Yze, Adem",24y 344d,163 (74-0-89 45.40%),115 (0.71),←,
Totals,Totals,23y 355d,1696 (846-2-848 49.88%),1440 (0.85),,
C,"Daniher, Neale",41y 197d,116 (60-0-56 51.72%),,←,
