Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",9,3,8,17,2,,,1.0,1.0,3.0,4.0,1.0,,1.0,,8.0,10.0,,1.0,1.0,2.0,,80.0
9,"Burgoyne, Shaun",3,3,8,11,1,,,,1.0,1.0,3.0,1.0,,1.0,,8.0,4.0,,,1.0,,1.0,72.0
18,"Ceglar, Jonathon",4,4,4,8,,,17.0,4.0,,,2.0,2.0,1.0,,,5.0,3.0,2.0,,,,,62.0
46,"Cousins, James",12,7,12,24,,1.0,,3.0,,8.0,3.0,2.0,,1.0,,4.0,20.0,,,1.0,1.0,1.0,77.0
30,"Day, Will",11,5,7,18,,,,,2.0,,1.0,,1.0,,,3.0,15.0,,,1.0,,,76.0
12,"Frawley, James",4,5,5,9,,,,2.0,1.0,,,2.0,,2.0,,1.0,8.0,,,6.0,,,82.0
8,"Frost, Sam",8,3,4,12,,1.0,,1.0,3.0,2.0,,2.0,,1.0,,3.0,8.0,,,5.0,,,85.0
44,"Greaves, Damon",13,4,8,21,,,,2.0,8.0,1.0,,1.0,,,,3.0,15.0,,,2.0,,1.0,84.0
19,"Gunston, Jack",15,11,3,18,4,2.0,,,,4.0,,3.0,,,2.0,4.0,12.0,2.0,6.0,1.0,,2.0,85.0
15,"Hardwick, Blake",9,3,4,13,,,,,5.0,,,2.0,,1.0,,3.0,7.0,,,6.0,,,84.0
2,"Lewis, Mitch",7,5,5,12,2,,2.0,1.0,,1.0,,,1.0,,,5.0,7.0,,2.0,,,,89.0
7,"McEvoy, Ben",5,5,4,9,,,8.0,,,,1.0,2.0,,1.0,,5.0,5.0,1.0,,2.0,,,84.0
3,"Mitchell, Tom",16,7,18,34,,,,2.0,2.0,2.0,5.0,2.0,2.0,,3.0,8.0,26.0,,,1.0,1.0,1.0,89.0
36,"Moore, Dylan",10,8,15,25,1,,,1.0,1.0,5.0,,1.0,2.0,,1.0,7.0,18.0,,1.0,1.0,,1.0,83.0
1,"Morrison, Harry",9,1,8,17,,,,1.0,1.0,2.0,,3.0,,1.0,,5.0,10.0,,,,,1.0,76.0
23,"OBrien, Tim",6,4,2,8,2,,3.0,2.0,,4.0,,,,,,3.0,5.0,2.0,2.0,,,,80.0
10,"OMeara, Jaeger",10,4,15,25,,,,3.0,,4.0,1.0,4.0,,2.0,,6.0,22.0,,,2.0,1.0,1.0,89.0
28,"Puopolo, Paul",6,2,5,11,3,,,3.0,,1.0,1.0,,1.0,,,7.0,3.0,1.0,2.0,,,,79.0
14,"Scrimshaw, Jack",8,4,8,16,,,,3.0,2.0,2.0,1.0,,1.0,,,6.0,9.0,1.0,,,,,81.0
26,"Shiels, Liam",13,1,13,26,1,,,5.0,2.0,2.0,4.0,5.0,,3.0,,9.0,18.0,,,3.0,,,82.0
24,"Stratton, Ben",5,5,8,13,1,,,2.0,2.0,1.0,,,,,,1.0,12.0,,1.0,3.0,,,94.0
20,"Wingard, Chad",11,2,12,23,,1.0,,1.0,,1.0,1.0,1.0,,,,6.0,14.0,,,,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,96,176,370,17,6.0,30.0,37.0,31.0,44.0,27.0,34.0,9.0,14.0,6.0,110.0,251.0,9.0,15.0,36.0,5.0,10.0,
Opposition,Opposition,152,54,119,271,8,9.0,32.0,39.0,26.0,39.0,34.0,35.0,14.0,9.0,,114.0,161.0,5.0,8.0,35.0,3.0,4.0,
