Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Charles, Sean",9.0,4.0,5.0,14.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
26,"Doyle, Greg",1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
23,"Dyson, Kevin",17.0,3.0,2.0,19.0,,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
21,"Febey, Steven",10.0,2.0,7.0,17.0,,,,2.0,,,,,2.0,1.0,,,,,,,,,
24,"Gilbert, Phil",,,,,,,,,,,,,,,,,,,,,,,
22,"Hilton, Jeff",7.0,2.0,3.0,10.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
7,"Kowal, Darren",9.0,2.0,5.0,14.0,,,,5.0,,,,,3.0,1.0,,,,,,,,,
16,"Lovell, Andy",12.0,4.0,5.0,17.0,,1.0,,,,,,,3.0,2.0,,,,,,,,,
17,"Lovett, Brett",18.0,6.0,10.0,28.0,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,,
3,"Lyon, Garry",10.0,5.0,3.0,13.0,3.0,2.0,,1.0,,,,,1.0,,,,,,,,,,
28,"Molloy, Glenn",2.0,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,
9,"Neitz, David",2.0,4.0,10.0,12.0,,,3.0,1.0,,,,,,3.0,,,,,,,,,
29,"Obst, Andrew",7.0,4.0,9.0,16.0,,,,1.0,,,,,,,,,,,,,,,
10,"Pike, Martin",9.0,5.0,2.0,11.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,
19,"Prymke, Paul",3.0,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,
5,"Schwarz, David",6.0,4.0,3.0,9.0,1.0,1.0,1.0,2.0,,,,,,4.0,,,,,,,,,
11,"Stynes, Jim",8.0,7.0,4.0,12.0,,,5.0,,,,,,,3.0,,,,,,,,,
2,"Tingay, Stephen",17.0,4.0,14.0,31.0,,,,4.0,,,,,2.0,1.0,1.0,,,,,,,,
12,"Viney, Todd",15.0,4.0,5.0,20.0,,,1.0,,,,,,,1.0,,,,,,,,,
27,"Wight, Sean",8.0,3.0,2.0,10.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,
8,"Yeats, Graeme",4.0,,5.0,9.0,,,,2.0,,,,,1.0,2.0,,,,,,,,,
Totals,Totals,174.0,63.0,97.0,271.0,9.0,10.0,12.0,23.0,,,,,18.0,29.0,1.0,,,,,,,,
Opposition,Opposition,157.0,53.0,127.0,284.0,13.0,14.0,19.0,32.0,,,,,29.0,18.0,5.0,,,,,,,,
