Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Ackland, Cain",,1,2.0,2,,,3.0,1.0,1.0,,1.0,,,,,1,1,,1.0,,,,
21,"Bassett, Scott",2.0,1,,2,,,,,,,,,,,,1,1,1.0,1.0,,,,
7,"Burgoyne, Peter",15.0,4,8.0,23,4.0,1.0,,4.0,1.0,7.0,3.0,2.0,1.0,2.0,,12,11,,1.0,1.0,2.0,,
25,"Carr, Josh",12.0,6,10.0,22,,1.0,,4.0,2.0,1.0,3.0,4.0,1.0,1.0,,6,17,,,1.0,2.0,,
12,"Cockatoo-Collins, Che",10.0,6,7.0,17,1.0,,,2.0,,3.0,,2.0,1.0,1.0,,7,10,1.0,2.0,,3.0,,
35,"Cornes, Chad",6.0,5,7.0,13,,1.0,1.0,3.0,1.0,4.0,1.0,3.0,,,,6,7,2.0,1.0,,,,
17,"Dew, Stuart",14.0,1,8.0,22,4.0,2.0,,1.0,2.0,3.0,5.0,2.0,,1.0,2.0,3,19,,1.0,,4.0,,
8,"Francis, Fabian",14.0,6,4.0,18,1.0,1.0,,2.0,,3.0,3.0,2.0,,,,6,12,,1.0,,3.0,,
10,"Francou, Josh",18.0,5,11.0,29,,1.0,,4.0,1.0,3.0,4.0,1.0,2.0,2.0,,12,16,,1.0,2.0,,,
34,"Guerra, Brent",6.0,2,1.0,7,,,,1.0,1.0,2.0,,,1.0,,,3,3,1.0,,,,,
38,"James, Roger",5.0,5,9.0,14,2.0,,,5.0,,1.0,3.0,,,1.0,,5,9,,1.0,2.0,,,
29,"Kingsley, Adam",7.0,3,7.0,14,,,,,2.0,2.0,,1.0,,,,4,10,,,1.0,,,
33,"Mead, Darren",11.0,3,2.0,13,,,3.0,,2.0,1.0,,1.0,,,,2,8,1.0,,4.0,,,
3,"Montgomery, Brett",14.0,4,10.0,24,,,,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,8,14,1.0,,1.0,,,
14,"Paxman, Stephen",5.0,3,6.0,11,,,,1.0,1.0,1.0,,3.0,1.0,1.0,,3,8,,,,,,
1,"Primus, Matthew",5.0,4,7.0,12,,,24.0,6.0,,1.0,3.0,2.0,1.0,3.0,1.0,8,7,1.0,,1.0,,,
6,"Schofield, Jarrad",21.0,7,8.0,29,1.0,,,1.0,1.0,6.0,3.0,1.0,,,,10,19,,,,,,
36,"Stevens, Nick",14.0,3,9.0,23,1.0,,,4.0,6.0,5.0,3.0,6.0,1.0,1.0,3.0,8,17,,,2.0,1.0,,
16,"Tredrea, Warren",15.0,13,7.0,22,,2.0,3.0,1.0,,7.0,1.0,3.0,,3.0,,10,12,3.0,3.0,,,,
2,"Wakelin, Darryl",2.0,1,4.0,6,,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,5,2,,,1.0,,,
4,"Wanganeen, Gavin",10.0,6,6.0,16,3.0,3.0,,2.0,,2.0,,2.0,1.0,,,8,8,,3.0,,2.0,,
15,"Wilson, Michael",9.0,2,18.0,27,,,1.0,1.0,2.0,3.0,3.0,1.0,,,,15,11,2.0,1.0,4.0,,,
Totals,Totals,215.0,91,151.0,366,17.0,12.0,36.0,47.0,28.0,57.0,38.0,40.0,12.0,18.0,6.0,143,222,13.0,17.0,20.0,17.0,,
Opposition,Opposition,157.0,49,78.0,235,7.0,8.0,26.0,40.0,34.0,39.0,44.0,23.0,18.0,12.0,,114,116,7.0,8.0,24.0,1.0,,
