North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",16,4,9,25,,,,2.0,1.0,8.0,5.0,1.0,2.0,,,10.0,15.0,,,,,2.0,75.0
18,"Atley, Shaun",7,3,8,15,,,,3.0,2.0,1.0,2.0,1.0,1.0,,,7.0,9.0,,,1.0,3.0,,87.0
3,"Bastinac, Ryan",11,5,7,18,1,2.0,,6.0,3.0,,5.0,,1.0,,,8.0,10.0,,3.0,,,,91.0
35,"Black, Aaron",8,3,6,14,,2.0,,2.0,,3.0,1.0,3.0,2.0,1.0,,8.0,6.0,,2.0,,,,92.0
10,"Cunnington, Ben",15,4,6,21,,,,3.0,2.0,3.0,6.0,6.0,,3.0,,15.0,6.0,2.0,1.0,,,1.0,73.0
43 ↑,"Gibson, Sam",6,2,6,12,,,,2.0,,1.0,1.0,,,,,2.0,10.0,,1.0,,,3.0,38.0
22,"Goldstein, Todd",3,1,5,8,,,41.0,3.0,,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,,3.0,,,95.0
17,"Grima, Nathan",12,7,4,16,,,,3.0,3.0,5.0,,3.0,,2.0,,7.0,9.0,1.0,,9.0,,,92.0
6,"Hansen, Lachlan",13,11,7,20,,,,2.0,1.0,4.0,,,,,,4.0,15.0,3.0,,7.0,,,84.0
29,"Harvey, Brent",12,3,14,26,1,,,4.0,,2.0,,2.0,,,,5.0,19.0,,,2.0,3.0,1.0,86.0
26,"Hine, Taylor",7,3,3,10,,1.0,,4.0,1.0,2.0,,5.0,1.0,3.0,,4.0,6.0,,,2.0,,,89.0
34,"Macmillan, Jamie",10,5,4,14,1,,,2.0,1.0,2.0,1.0,4.0,,2.0,,4.0,10.0,,,3.0,1.0,,84.0
2,"McKenzie, Brad",7,3,3,10,1,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,8.0,,,1.0,1.0,1.0,80.0
42 ↓,"McMahon, Scott",7,4,1,8,,,,,2.0,1.0,,1.0,,1.0,,1.0,6.0,,,2.0,,,47.0
41,"Mullett, Aaron",9,,1,10,,,,1.0,5.0,,,,,,,1.0,2.0,,,1.0,1.0,,83.0
20,"Petrie, Drew",11,9,5,16,4,1.0,2.0,4.0,,3.0,,3.0,2.0,1.0,2.0,8.0,9.0,4.0,6.0,3.0,1.0,,100.0
9,"Swallow, Andrew",12,2,8,20,,3.0,,5.0,3.0,1.0,8.0,5.0,1.0,4.0,,15.0,5.0,1.0,1.0,,2.0,,80.0
25,"Tarrant, Robbie",7,4,8,15,,,1.0,1.0,,3.0,,2.0,1.0,1.0,,5.0,10.0,,,,,2.0,97.0
12,"Thomas, Lindsay",9,1,1,10,6,1.0,,2.0,,2.0,1.0,2.0,1.0,,1.0,5.0,6.0,,1.0,1.0,,,86.0
16,"Thompson, Scott",13,8,10,23,,,,1.0,3.0,3.0,,2.0,,1.0,,9.0,16.0,2.0,,4.0,3.0,,94.0
8,"Wells, Daniel",7,,7,14,1,,,3.0,,5.0,4.0,2.0,,1.0,,6.0,9.0,,,1.0,3.0,2.0,75.0
7,"Ziebell, Jack",15,3,4,19,1,,,7.0,2.0,2.0,4.0,1.0,4.0,,,13.0,6.0,,,2.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,85,127,344,16,12.0,44.0,63.0,30.0,54.0,41.0,45.0,18.0,22.0,3.0,144.0,196.0,13.0,15.0,42.0,18.0,12.0,
Opposition,Opposition,191,66,99,290,16,13.0,39.0,71.0,33.0,50.0,37.0,36.0,23.0,18.0,3.0,147.0,139.0,19.0,11.0,58.0,21.0,11.0,
