Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Blease, Sam",22y 46d,23 (5-0-18 21.74%),19 (0.83),←,
10,"Byrnes, Shannon",28y 364d,110 (79-0-31 71.82%),101 (0.92),2 (0-0-2 0.00%),1 (0.50)
11,"Clark, Mitch",25y 169d,95 (33-2-60 35.79%),93 (0.98),13 (2-0-11 15.38%),32 (2.46)
36,"Davey, Aaron",29y 300d,159 (60-3-96 38.68%),161 (1.01),←,
8,"Frawley, James",24y 198d,103 (29-1-73 28.64%),3 (0.03),←,
20,"Garland, Colin",24y 343d,82 (21-2-59 26.83%),12 (0.15),←,
27,"Gillies, Tom",23y 30d,15 (7-0-8 46.67%),1 (0.07),2 (0-0-2 0.00%),
31,"Grimes, Jack",23y 330d,55 (13-2-40 25.45%),5 (0.09),←,
38,"Howe, Jeremy",22y 281d,37 (9-0-28 24.32%),39 (1.05),←,
40,"Jamar, Mark",29y 240d,126 (44-3-79 36.11%),45 (0.36),←,
45,"Jones, Matt",25y 170d,2 (0-0-2 0.00%),,←,
2,"Jones, Nathan",25y 76d,137 (35-3-99 26.64%),69 (0.50),←,
25,"McDonald, Tom",20y 200d,23 (5-0-18 21.74%),,←,
26,"Nicholson, Daniel",22y 155d,22 (6-0-16 27.27%),2 (0.09),←,
15,"Rodan, David",29y 180d,178 (62-1-115 35.11%),129 (0.72),2 (0-0-2 0.00%),
30,"Sellar, James",24y 13d,39 (15-0-24 38.46%),12 (0.31),18 (4-0-14 22.22%),9 (0.50)
12,"Sylvia, Colin",27y 149d,140 (46-2-92 33.57%),120 (0.86),←,
46,"Terlich, Dean",23y 114d,1 (0-0-1 0.00%),,←,
5,"Toumpas, Jimmy",19y 94d,2 (0-0-2 0.00%),,←,
9,"Trengove, Jack",21y 216d,60 (18-2-40 31.67%),29 (0.48),←,
7,"Viney, Jack",18y 358d,2 (0-0-2 0.00%),1 (0.50),←,
4,"Watts, Jack",22y 11d,57 (16-2-39 29.82%),38 (0.67),←,
Totals,Totals,24y 117d,1468 (503-23-942 34.26%),879 (0.60),,
C,"Neeld, Mark",41y 267d,24 (4-0-20 16.67%),,←,
