North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
11,"Archer, Glenn",19y 151d,8 (2-0-6 25.00%),1 (0.13),←,
48,"Attard, Mark",18y 24d,2 (0-0-2 0.00%),1 (0.50),←,
14,"Buckley, Ben",25y 54d,67 (26-0-41 38.81%),15 (0.22),←,
18,"Carey, Wayne",21y 87d,59 (27-0-32 45.76%),105 (1.78),←,
27,"Crocker, Darren",25y 149d,102 (44-1-57 43.63%),63 (0.62),←,
28,"Dwyer, Anthony",22y 234d,18 (5-0-13 27.78%),21 (1.17),←,
29,"German, Peter",27y 202d,160 (76-3-81 48.44%),189 (1.18),←,
26,"Ishchenko, Alex",28y 124d,87 (31-0-56 35.63%),29 (0.33),15 (5-0-10 33.33%),4 (0.27)
35,"Longmire, John",21y 235d,89 (38-1-50 43.26%),278 (3.12),←,
20,"Mann, Peter",21y 350d,13 (3-0-10 23.08%),6 (0.46),←,
38,"McCarthy, Adam",20y 190d,7 (2-0-5 28.57%),1 (0.14),←,
16,"McCarthy, John",25y 145d,91 (37-1-53 41.21%),100 (1.10),←,
2,"Schwass, Wayne",23y 269d,78 (33-0-45 42.31%),39 (0.50),←,
24,"Sholl, Craig",24y 236d,63 (30-0-33 47.62%),11 (0.17),←,
15,"Smith, Ross",27y 201d,150 (67-2-81 45.33%),32 (0.21),←,
32,"Smith, Shaun",23y 61d,47 (27-1-19 58.51%),38 (0.81),←,
1,"Spargo, Paul",25y 318d,80 (36-2-42 46.25%),109 (1.36),←,
17,"Staritski, Justin",22y 43d,24 (11-0-13 45.83%),4 (0.17),←,
7,"Steele, Darren",26y 131d,118 (47-1-70 40.25%),31 (0.26),←,
10,"Stevens, Anthony",21y 51d,41 (18-0-23 43.90%),16 (0.39),←,
Totals,Totals,23y 218d,1304 (560-12-732 42.94%),1089 (0.84),,
C,"Schimmelbusch, Wayne",39y 216d,65 (30-0-35 46.15%),,←,
