Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",28y 215d,172 (91-1-80 53.20%),13 (0.08),←,
41,"Butts, Jordon",21y 115d,8 (4-0-4 50.00%),,←,
39,"Doedee, Tom",24y 55d,36 (14-0-22 38.89%),2 (0.06),←,
32,"Fogarty, Darcy",21y 212d,27 (9-0-18 33.33%),30 (1.11),←,
17,"Hamill, Will",20y 159d,14 (3-0-11 21.43%),,←,
6,"Hately, Jackson",20y 186d,14 (5-0-9 35.71%),2 (0.14),1 (0-0-1 0.00%),
34,"Himmelberg, Elliott",22y 325d,20 (8-0-12 40.00%),20 (1.00),←,
2,"Keays, Ben",24y 61d,52 (12-0-40 23.08%),17 (0.33),22 (6-0-16 27.27%),6 (0.27)
8,"Kelly, Jake",26y 94d,95 (47-1-47 50.00%),1 (0.01),←,
29,"Laird, Rory",27y 117d,166 (90-1-75 54.52%),15 (0.09),←,
27,"Lynch, Tom",30y 222d,158 (88-1-69 56.01%),197 (1.25),152 (84-1-67 55.59%),193 (1.27)
23,"McAdam, Shane",25y 332d,19 (6-0-13 31.58%),25 (1.32),←,
25,"McHenry, Ned",20y 286d,14 (3-0-11 21.43%),5 (0.36),←,
36,"McPherson, Andrew",21y 309d,15 (5-0-10 33.33%),,←,
4,"Murphy, Lachlan",22y 142d,50 (21-0-29 42.00%),41 (0.82),←,
43,"OBrien, Reilly",25y 248d,43 (17-0-26 39.53%),4 (0.09),←,
31,"Rowe, James",21y 220d,6 (3-0-3 50.00%),7 (1.17),←,
26,"Schoenberg, Harry",20y 63d,14 (6-0-8 42.86%),8 (0.57),←,
11,"Seedsman, Paul",29y 93d,116 (59-1-56 51.29%),57 (0.49),67 (32-1-34 48.51%),40 (0.60)
38,"Sholl, Lachlan",21y 49d,14 (6-0-8 42.86%),4 (0.29),←,
33,"Smith, Brodie",29y 101d,189 (105-1-83 55.82%),62 (0.33),←,
7,"Thilthorpe, Riley",18y 292d,1 (0-0-1 0.00%),5 (5.00),←,
13,"Walker, Taylor",31y,209 (111-1-97 53.35%),466 (2.23),←,
Totals,Totals,24y 58d,1452 (713-7-732 49.10%),981 (0.68),,
C,"Nicks, Matthew",45y 347d,23 (6-0-17 26.09%),,←,
