St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",6,4,4,10,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,7.0,,,4.0,,,77.0
15,"Billings, Jack",14,7,3,17,2,1.0,,,2.0,4.0,2.0,4.0,1.0,1.0,,5.0,12.0,,1.0,,,,86.0
16,"Butler, Dan",5,1,2,7,,,,,,3.0,,2.0,,1.0,,2.0,6.0,,,,1.0,,91.0
2,"Carlisle, Jake",8,6,5,13,,2.0,15.0,,,1.0,4.0,1.0,1.0,1.0,,10.0,3.0,3.0,1.0,4.0,,,76.0
11,"Clark, Hunter",7,1,10,17,,,,3.0,2.0,,1.0,3.0,2.0,,,7.0,8.0,,,2.0,,,67.0
1,"Coffield, Nick",11,6,4,15,,,,1.0,4.0,,,5.0,1.0,2.0,,3.0,12.0,,,3.0,,,79.0
5,"Crouch, Brad",7,3,8,15,1,2.0,,5.0,1.0,2.0,4.0,2.0,1.0,1.0,,10.0,4.0,,1.0,1.0,,,73.0
4 ↓,"Gresham, Jade",4,1,2,6,,,,1.0,1.0,2.0,1.0,3.0,,2.0,,1.0,5.0,,,,,1.0,24.0
22,"Higgins, Jack",8,6,9,17,3,,,2.0,,2.0,,2.0,4.0,,,8.0,8.0,1.0,2.0,,1.0,,87.0
8,"Hill, Bradley",8,5,8,16,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,16.0,,1.0,2.0,,,89.0
20,"Howard, Dougal",9,5,4,13,,,1.0,1.0,5.0,,,2.0,1.0,,,6.0,3.0,3.0,,5.0,,,95.0
3,"Jones, Zak",12,4,6,18,,,,1.0,1.0,5.0,1.0,3.0,,,,3.0,15.0,,1.0,,,1.0,62.0
12,"King, Max",7,5,1,8,1,2.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,4.0,4.0,3.0,3.0,,,,84.0
21 ↑,"Long, Ben",2,3,4,6,,,,1.0,1.0,,,4.0,,2.0,,2.0,4.0,,,1.0,,,58.0
13,"Lonie, Jack",9,5,8,17,,1.0,,1.0,1.0,4.0,,,,,,1.0,16.0,1.0,,,,3.0,85.0
36,"McKenzie, Daniel",6,3,2,8,,,,1.0,1.0,2.0,,3.0,,2.0,,3.0,6.0,,,2.0,1.0,1.0,81.0
27,"McKernan, Shaun",5,2,7,12,,,14.0,2.0,,1.0,2.0,8.0,,2.0,,8.0,4.0,1.0,,1.0,,,69.0
28,"Membrey, Tim",10,9,7,17,1,2.0,,2.0,,4.0,,4.0,2.0,,,10.0,8.0,5.0,4.0,,,,92.0
6,"Ross, Sebastian",9,2,9,18,,1.0,,1.0,,5.0,3.0,1.0,,1.0,,6.0,12.0,,,,,,89.0
35,"Sinclair, Jack",9,3,5,14,,,,1.0,3.0,4.0,1.0,3.0,,1.0,,6.0,9.0,,,2.0,1.0,1.0,87.0
9,"Steele, Jack",18,5,17,35,1,1.0,,4.0,4.0,7.0,7.0,4.0,2.0,1.0,,15.0,20.0,,1.0,5.0,,,83.0
44,"Wilkie, Callum",10,4,3,13,,,,,1.0,,,2.0,1.0,2.0,,4.0,9.0,2.0,,4.0,,,95.0
32,"Wood, Mason",8,5,6,14,,,,2.0,2.0,2.0,,3.0,,1.0,,3.0,11.0,,,,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,95,134,326,9,14.0,31.0,32.0,32.0,53.0,27.0,62.0,18.0,22.0,,120.0,202.0,19.0,15.0,36.0,4.0,7.0,
Opposition,Opposition,255,136,188,443,22,11.0,22.0,54.0,44.0,56.0,33.0,54.0,22.0,18.0,6.0,124.0,308.0,9.0,17.0,49.0,3.0,19.0,
