Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,4,4,18,1,1.0,,2.0,2.0,4.0,,2.0,,,,5.0,12.0,1.0,2.0,1.0,2.0,,
15,"Cameron, Leon",12,2,4,16,,,,1.0,2.0,3.0,1.0,3.0,,2.0,,5.0,11.0,1.0,,2.0,2.0,,
9,"Campbell, Wayne",5,3,4,9,1,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,3.0,6.0,,1.0,2.0,,,
6,"Chaffey, Mark",5,1,4,9,,1.0,,2.0,,4.0,,2.0,,1.0,,2.0,7.0,,,,,,
24,"Coughlan, Mark",16,6,13,29,1,1.0,2.0,3.0,1.0,6.0,6.0,3.0,2.0,1.0,,10.0,21.0,,,3.0,2.0,,
14,"Fiora, Aaron",11,9,11,22,1,1.0,1.0,,1.0,3.0,1.0,2.0,1.0,1.0,,6.0,15.0,2.0,1.0,3.0,1.0,,
20,"Hall, Ray",3,3,4,7,,,4.0,,3.0,,1.0,1.0,,1.0,,2.0,6.0,,,9.0,,,
17,"Hudson, Paul",4,3,2,6,,2.0,,1.0,,,2.0,1.0,,,,2.0,4.0,,2.0,2.0,,,
39,"Kellaway, Andrew",10,6,6,16,,1.0,,4.0,2.0,2.0,,2.0,1.0,1.0,,4.0,11.0,1.0,1.0,4.0,1.0,,
3,"Kellaway, Duncan",6,2,15,21,,,1.0,5.0,,,5.0,1.0,3.0,,,13.0,8.0,,,2.0,,,
21,"King, Clinton",,,4,4,,,,1.0,,,,,,,,1.0,3.0,,,2.0,,,
27,"Krakouer, Andrew",2,,2,4,,,,3.0,,1.0,3.0,,1.0,,,2.0,2.0,,,,,,
35,"Newman, Chris",4,4,3,7,,,,2.0,1.0,,,,,,,4.0,3.0,2.0,,2.0,1.0,,
5,"Ottens, Brad",14,11,2,16,1,1.0,20.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,,3.0,13.0,,2.0,4.0,1.0,,
12,"Richardson, Matthew",7,6,1,8,1,2.0,3.0,,,1.0,,5.0,,3.0,,1.0,7.0,,4.0,,,,
18,"Rodan, David",8,2,7,15,,,,4.0,1.0,2.0,3.0,,,,,8.0,7.0,,,1.0,6.0,,
4,"Rogers, Matthew",4,1,1,5,,,,,2.0,1.0,,1.0,,1.0,,1.0,4.0,,,2.0,,,
19,"Sziller, Steven",3,1,1,4,,,,5.0,2.0,,,1.0,1.0,,,2.0,3.0,,,3.0,1.0,,
32,"Tivendale, Greg",13,6,1,14,1,,,4.0,5.0,4.0,2.0,2.0,,,,2.0,12.0,,1.0,1.0,2.0,,
29,"Torney, Jason",8,6,8,16,,,,,2.0,2.0,2.0,2.0,,1.0,,4.0,11.0,1.0,,1.0,1.0,,
41,"Vardy, Royce",2,2,3,5,,,1.0,2.0,1.0,,1.0,3.0,,1.0,,5.0,2.0,1.0,,3.0,,,
36,"Zantuck, Ty",7,3,4,11,,,,2.0,4.0,1.0,1.0,2.0,,,,3.0,7.0,1.0,,7.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,81,104,262,7,12.0,34.0,46.0,32.0,39.0,32.0,38.0,12.0,15.0,,88.0,175.0,10.0,14.0,54.0,20.0,,
Opposition,Opposition,191,82,97,288,14,12.0,26.0,49.0,28.0,56.0,35.0,42.0,15.0,12.0,6.0,115.0,174.0,11.0,13.0,51.0,9.0,,
