Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 222d,174 (98-0-76 56.32%),69 (0.40),50 (25-0-25 50.00%),14 (0.28)
37,"Barrass, Tom",29y 172d,154 (73-1-80 47.73%),1 (0.01),4 (4-0-0 100.00%),
24,"Battle, Josh",26y 209d,127 (64-0-63 50.39%),30 (0.24),4 (4-0-0 100.00%),
22,"Breust, Luke",34y 138d,301 (183-2-116 61.13%),549 (1.82),←,
18,"Chol, Mabior",28y 59d,88 (49-1-38 56.25%),121 (1.38),27 (17-0-10 62.96%),43 (1.59)
16,"DAmbrosio, Massimo",21y 297d,44 (28-0-16 63.64%),13 (0.30),28 (19-0-9 67.86%),8 (0.29)
12,"Day, Will",23y 297d,74 (32-0-42 43.24%),18 (0.24),←,
33,"Ginnivan, Jack",22y 110d,69 (49-0-20 71.01%),88 (1.28),27 (18-0-9 66.67%),30 (1.11)
19,"Gunston, Jack",33y 164d,262 (161-1-100 61.64%),485 (1.85),231 (145-1-85 62.99%),443 (1.92)
15,"Hardwick, Blake",28y 52d,176 (82-2-92 47.16%),26 (0.15),←,
4,"Impey, Jarman",29y 263d,201 (99-0-102 49.25%),63 (0.31),126 (59-0-67 46.83%),29 (0.23)
9,"Jiath, Changkuoth",25y 289d,58 (23-0-35 39.66%),5 (0.09),←,
28,"Mackenzie, Cam",21y 67d,38 (21-0-17 55.26%),12 (0.32),←,
20,"Maginness, Finn",24y 34d,49 (22-0-27 44.90%),12 (0.24),←,
17,"Meek, Lloyd",26y 341d,56 (31-0-25 55.36%),17 (0.30),41 (22-0-19 53.66%),14 (0.34)
13,"Moore, Dylan",25y 237d,104 (43-1-60 41.83%),117 (1.13),←,
1,"Morrison, Harry",26y 137d,107 (48-1-58 45.33%),26 (0.24),←,
11,"Nash, Conor",26y 244d,102 (48-1-53 47.55%),18 (0.18),←,
3,"Newcombe, Jai",23y 239d,80 (37-2-41 47.50%),34 (0.43),←,
6,"Sicily, James",30y 82d,160 (83-1-76 52.19%),72 (0.45),←,
25,"Ward, Josh",21y 224d,45 (19-0-26 42.22%),6 (0.13),←,
34,"Watson, Nick",20y 33d,22 (15-0-7 68.18%),31 (1.41),←,
23,"Weddle, Josh",20y 308d,46 (25-0-21 54.35%),16 (0.35),←,
Totals,Totals,26y 40d,2537 (1333-13-1191 52.54%),1829 (0.72),,
C,"Mitchell, Sam",42y 168d,74 (34-0-40 45.95%),,←,
