Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 33d,61 (34-0-27 55.74%),86 (1.41),←,
21,"Barlow, Michael",24y 244d,42 (22-0-20 52.38%),27 (0.64),←,
26,"Bradley, Kepler",26y 279d,110 (39-1-70 35.91%),80 (0.73),61 (26-0-35 42.62%),66 (1.08)
15,"Crowley, Ryan",28y 166d,135 (67-0-68 49.63%),97 (0.72),←,
3,"Dawson, Zac",26y 178d,91 (54-3-34 60.99%),6 (0.07),14 (8-0-6 57.14%),2 (0.14)
40,"de Boer, Matt",22y 161d,73 (36-0-37 49.32%),26 (0.36),←,
41,"Duffield, Paul",27y 195d,107 (49-0-58 45.79%),23 (0.21),←,
7,"Fyfe, Nat",20y 335d,46 (25-0-21 54.35%),35 (0.76),←,
32,"Hill, Stephen",22y 109d,85 (41-0-44 48.24%),53 (0.62),←,
5,"Ibbotson, Garrick",24y 156d,98 (41-0-57 41.84%),19 (0.19),←,
37,"Johnson, Michael",27y 303d,145 (72-0-73 49.66%),54 (0.37),←,
23,"Mayne, Chris",23y 290d,77 (38-0-39 49.35%),94 (1.22),←,
18,"McPharlin, Luke",30y 261d,207 (103-0-104 49.76%),114 (0.55),195 (95-0-100 48.72%),111 (0.57)
9,"McPhee, Adam",29y 317d,219 (96-1-122 44.06%),110 (0.50),77 (37-0-40 48.05%),27 (0.35)
16,"Mundy, David",27y 29d,160 (78-0-82 48.75%),61 (0.38),←,
13,"Mzungu, Tendai",26y 172d,34 (16-0-18 47.06%),21 (0.62),←,
29,"Pavlich, Matthew",30y 231d,276 (124-0-152 44.93%),549 (1.99),←,
46,"Pearce, Clancee",21y 300d,46 (20-0-26 43.48%),28 (0.61),←,
31,"Sandilands, Aaron",29y 256d,179 (90-0-89 50.28%),69 (0.39),←,
34,"Spurr, Lee",25y 22d,9 (7-0-2 77.78%),,←,
8,"Suban, Nick",22y 101d,58 (23-0-35 39.66%),15 (0.26),←,
38,"Walters, Michael",21y 224d,17 (9-0-8 52.94%),26 (1.53),←,
Totals,Totals,25y 265d,2275 (1084-5-1186 47.65%),1593 (0.70),,
C,"Lyon, Ross",45y 284d,141 (88-4-49 63.83%),,20 (12-0-8 60.00%),
