Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 350d,80 (57-0-23 71.25%),13 (0.16),←,
24,"Bews, Jed",28y 263d,149 (95-2-52 64.43%),16 (0.11),←,
46,"Blicavs, Mark",31y 159d,225 (152-2-71 68.00%),51 (0.23),←,
5,"Cameron, Jeremy",29y 155d,208 (105-3-100 51.20%),528 (2.54),37 (28-0-9 75.68%),101 (2.73)
45,"Close, Brad",24y 35d,53 (40-0-13 75.47%),40 (0.75),←,
35,"Dangerfield, Patrick",32y 151d,301 (180-1-120 59.97%),314 (1.04),147 (99-1-47 67.69%),151 (1.03)
16,"De Koning, Sam",21y 189d,22 (19-0-3 86.36%),,←,
22,"Duncan, Mitch",31y 85d,256 (184-1-71 72.07%),175 (0.68),←,
29,"Guthrie, Cameron",30y 15d,228 (153-2-73 67.54%),74 (0.32),←,
39,"Guthrie, Zach",24y 65d,52 (36-1-15 70.19%),6 (0.12),←,
26,"Hawkins, Tom",34y 44d,325 (233-2-90 72.00%),725 (2.23),←,
38,"Henry, Jack",24y 5d,105 (72-0-33 68.57%),20 (0.19),←,
9,"Holmes, Max",20y 5d,29 (22-0-7 75.86%),13 (0.45),←,
8,"Kolodjashnij, Jake",27y 25d,153 (103-2-48 67.97%),3 (0.02),←,
32,"Miers, Gryan",23y 157d,81 (57-0-24 70.37%),70 (0.86),←,
42,"OConnor, Mark",25y 229d,85 (59-0-26 69.41%),4 (0.05),←,
23,"Rohan, Gary",31y 88d,175 (120-1-54 68.86%),187 (1.07),69 (50-0-19 72.46%),91 (1.32)
14,"Selwood, Joel",34y 100d,353 (257-1-95 72.95%),173 (0.49),←,
7,"Smith, Isaac",33y 247d,256 (179-1-76 70.12%),192 (0.75),46 (35-0-11 76.09%),27 (0.59)
1,"Stanley, Rhys",31y 276d,181 (104-1-76 57.73%),105 (0.58),123 (83-1-39 67.89%),65 (0.53)
18,"Stengle, Tyson",23y 319d,39 (24-0-15 61.54%),61 (1.56),23 (19-0-4 82.61%),46 (2.00)
44,"Stewart, Tom",29y 172d,124 (85-0-39 68.55%),3 (0.02),←,
2,"Tuohy, Zach",32y 267d,248 (134-2-112 54.44%),87 (0.35),128 (86-1-41 67.58%),47 (0.37)
Totals,Totals,28y 116d,3728 (2470-22-1236 66.26%),2860 (0.77),,
C,"Scott, Chris",46y 123d,284 (198-2-84 70.07%),,←,
